803.4 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.066 0.613 1.362 1.007 0.497 0.538 0.023 0.022 0.003
803.5 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.066 0.613 1.362 1.007 0.497 0.538 0.023 0.022 0.003
803.6 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.066 0.614 1.362 1.007 0.497 0.538 0.024 0.022 0.003
803.7 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.066 0.614 1.362 1.007 0.497 0.538 0.024 0.022 0.003
803.8 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.066 0.614 1.362 1.008 0.497 0.538 0.024 0.022 0.003
803.9 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.066 0.614 1.362 1.008 0.497 0.538 0.024 0.023 0.003
804.0 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.066 0.614 1.362 1.008 0.497 0.539 0.025 0.023 0.003
804.1 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.02 0.523 0.994 2.065 0.614 1.362 1.008 0.497 0.539 0.025 0.023 0.003
804.2 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.362 1.008 0.497 0.539 0.025 0.023 0.003
804.3 2.086 1.986 1.91 0.01 2.788 1.817 0.946 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.362 1.009 0.497 0.539 0.025 0.023 0.003
804.4 2.086 1.986 1.91 0.01 2.788 1.817 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.362 1.009 0.497 0.539 0.026 0.024 0.003
804.5 2.086 1.986 1.91 0.01 2.788 1.817 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.362 1.009 0.497 0.539 0.026 0.024 0.003
804.6 2.086 1.986 1.91 0.01 2.788 1.817 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.362 1.009 0.498 0.539 0.026 0.024 0.003
804.7 2.086 1.986 1.91 0.01 2.788 1.817 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.362 1.009 0.498 0.539 0.026 0.024 0.003
804.8 2.086 1.986 1.91 0.01 2.788 1.817 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.362 1.009 0.498 0.539 0.026 0.025 0.003
804.9 2.086 1.986 1.91 0.01 2.788 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.01 0.498 0.539 0.027 0.025 0.003
805.0 2.086 1.986 1.91 0.01 2.788 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.01 0.498 0.539 0.027 0.025 0.003
805.1 2.086 1.986 1.91 0.01 2.788 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.01 0.498 0.539 0.027 0.025 0.003
805.2 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.01 0.498 0.539 0.027 0.025 0.003
805.3 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.01 0.498 0.539 0.028 0.026 0.003
805.4 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.011 0.498 0.539 0.028 0.026 0.003
805.5 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.011 0.498 0.539 0.028 0.026 0.003
805.6 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.011 0.498 0.539 0.029 0.026 0.003
805.7 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.011 0.498 0.54 0.029 0.027 0.003
805.8 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.011 0.499 0.54 0.029 0.027 0.003
805.9 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.011 0.499 0.54 0.029 0.027 0.003
806.0 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.012 0.499 0.54 0.03 0.027 0.003
806.1 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.085 0.92 1.021 0.523 0.994 2.065 0.614 1.361 1.012 0.499 0.54 0.03 0.028 0.003
806.2 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.012 0.499 0.54 0.03 0.028 0.003
806.3 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.012 0.499 0.54 0.03 0.028 0.003
806.4 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.012 0.499 0.54 0.031 0.028 0.004
806.5 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.013 0.499 0.54 0.031 0.029 0.004
806.6 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.013 0.499 0.54 0.031 0.029 0.004
806.7 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.013 0.499 0.54 0.032 0.029 0.004
806.8 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.013 0.499 0.54 0.032 0.03 0.004
806.9 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.013 0.499 0.54 0.032 0.03 0.004
807.0 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.013 0.499 0.54 0.032 0.03 0.004
807.1 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.014 0.5 0.54 0.033 0.03 0.004
807.2 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.014 0.5 0.54 0.033 0.031 0.004
807.3 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.014 0.5 0.54 0.033 0.031 0.004
807.4 2.086 1.986 1.91 0.01 2.789 1.818 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.014 0.5 0.54 0.034 0.031 0.004
807.5 2.086 1.986 1.91 0.01 2.789 1.819 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.014 0.5 0.541 0.034 0.031 0.004
807.6 2.086 1.986 1.91 0.01 2.789 1.819 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.014 0.5 0.541 0.034 0.032 0.004
807.7 2.086 1.986 1.91 0.01 2.789 1.819 0.947 1.086 0.92 1.021 0.523 0.995 2.065 0.614 1.361 1.015 0.5 0.541 0.035 0.032 0.004
807.8 2.086 1.986 1.91 0.01 2.789 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.361 1.015 0.5 0.541 0.035 0.032 0.004
807.9 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.361 1.015 0.5 0.541 0.035 0.033 0.004
808.0 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.361 1.015 0.5 0.541 0.035 0.033 0.004
808.1 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.361 1.015 0.5 0.541 0.036 0.033 0.004
808.2 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.015 0.5 0.541 0.036 0.034 0.004
808.3 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.016 0.5 0.541 0.036 0.034 0.004
808.4 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.016 0.5 0.541 0.037 0.034 0.004
808.5 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.016 0.501 0.541 0.037 0.034 0.004
808.6 2.086 1.986 1.91 0.01 2.79 1.819 0.947 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.016 0.501 0.541 0.037 0.035 0.004
808.7 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.016 0.501 0.541 0.038 0.035 0.004
808.8 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.016 0.501 0.541 0.038 0.035 0.004
808.9 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.017 0.501 0.541 0.038 0.036 0.005
809.0 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.017 0.501 0.541 0.039 0.036 0.005
809.1 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.017 0.501 0.541 0.039 0.036 0.005
809.2 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.017 0.501 0.541 0.039 0.037 0.005
809.3 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.017 0.501 0.541 0.04 0.037 0.005
809.4 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.017 0.501 0.542 0.04 0.037 0.005
809.5 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.018 0.501 0.542 0.041 0.038 0.005
809.6 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.018 0.501 0.542 0.041 0.038 0.005
809.7 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.018 0.501 0.542 0.041 0.038 0.005
809.8 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.018 0.501 0.542 0.042 0.039 0.005
809.9 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.018 0.502 0.542 0.042 0.039 0.005
810.0 2.086 1.986 1.91 0.01 2.79 1.819 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.018 0.502 0.542 0.042 0.039 0.005
810.1 2.086 1.986 1.91 0.01 2.79 1.82 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.018 0.502 0.542 0.043 0.04 0.005
810.2 2.086 1.986 1.91 0.01 2.79 1.82 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.019 0.502 0.542 0.043 0.04 0.005
810.3 2.086 1.986 1.91 0.01 2.79 1.82 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.019 0.502 0.542 0.043 0.04 0.005
810.4 2.086 1.986 1.91 0.01 2.79 1.82 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.019 0.502 0.542 0.044 0.041 0.005
810.5 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.019 0.502 0.542 0.044 0.041 0.005
810.6 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.021 0.523 0.995 2.065 0.614 1.36 1.019 0.502 0.542 0.045 0.041 0.005
810.7 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.019 0.502 0.542 0.045 0.042 0.005
810.8 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.02 0.502 0.542 0.045 0.042 0.005
810.9 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.02 0.502 0.542 0.046 0.043 0.005
811.0 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.02 0.502 0.542 0.046 0.043 0.006
811.1 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.02 0.502 0.542 0.047 0.043 0.006
811.2 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.02 0.502 0.542 0.047 0.044 0.006
811.3 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.02 0.503 0.542 0.047 0.044 0.006
811.4 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.02 0.503 0.543 0.048 0.044 0.006
811.5 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.021 0.503 0.543 0.048 0.045 0.006
811.6 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.021 0.503 0.543 0.049 0.045 0.006
811.7 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.021 0.503 0.543 0.049 0.046 0.006
811.8 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.021 0.503 0.543 0.049 0.046 0.006
811.9 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.36 1.021 0.503 0.543 0.05 0.046 0.006
812.0 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.359 1.021 0.503 0.543 0.05 0.047 0.006
812.1 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.359 1.021 0.503 0.543 0.051 0.047 0.006
812.2 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.359 1.022 0.503 0.543 0.051 0.048 0.006
812.3 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.359 1.022 0.503 0.543 0.052 0.048 0.006
812.4 2.086 1.986 1.91 0.01 2.791 1.82 0.948 1.086 0.921 1.022 0.523 0.995 2.065 0.614 1.359 1.022 0.503 0.543 0.052 0.048 0.006
812.5 2.086 1.986 1.91 0.01 2.791 1.821 0.948 1.086 0.921 1.022 0.523 0.996 2.065 0.614 1.359 1.022 0.503 0.543 0.052 0.049 0.006
812.6 2.086 1.986 1.91 0.01 2.791 1.821 0.948 1.086 0.921 1.022 0.523 0.996 2.065 0.614 1.359 1.022 0.503 0.543 0.053 0.049 0.006
812.7 2.086 1.986 1.91 0.01 2.791 1.821 0.948 1.086 0.921 1.022 0.523 0.996 2.065 0.614 1.359 1.022 0.503 0.543 0.053 0.05 0.007
812.8 2.086 1.986 1.91 0.01 2.791 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.022 0.503 0.543 0.054 0.05 0.007
812.9 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.023 0.504 0.543 0.054 0.05 0.007
813.0 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.023 0.504 0.543 0.055 0.051 0.007
813.1 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.023 0.504 0.543 0.055 0.051 0.007
813.2 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.023 0.504 0.543 0.056 0.052 0.007
813.3 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.023 0.504 0.543 0.056 0.052 0.007
813.4 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.023 0.504 0.543 0.057 0.053 0.007
813.5 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.023 0.504 0.543 0.057 0.053 0.007
813.6 2.086 1.986 1.91 0.01 2.792 1.821 0.948 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.024 0.504 0.544 0.057 0.053 0.007
813.7 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.086 0.922 1.022 0.523 0.996 2.065 0.614 1.359 1.024 0.504 0.544 0.058 0.054 0.007
813.8 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.086 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.024 0.504 0.544 0.058 0.054 0.007
813.9 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.086 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.024 0.504 0.544 0.059 0.055 0.007
814.0 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.086 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.024 0.504 0.544 0.059 0.055 0.007
814.1 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.086 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.024 0.504 0.544 0.06 0.056 0.007
814.2 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.086 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.024 0.504 0.544 0.06 0.056 0.008
814.3 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.086 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.504 0.544 0.061 0.057 0.008
814.4 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.504 0.544 0.061 0.057 0.008
814.5 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.505 0.544 0.062 0.058 0.008
814.6 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.505 0.544 0.062 0.058 0.008
814.7 2.086 1.986 1.91 0.01 2.792 1.821 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.505 0.544 0.063 0.058 0.008
814.8 2.086 1.986 1.91 0.01 2.792 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.505 0.544 0.063 0.059 0.008
814.9 2.086 1.986 1.91 0.01 2.792 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.505 0.544 0.064 0.059 0.008
815.0 2.086 1.986 1.91 0.01 2.792 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.025 0.505 0.544 0.064 0.06 0.008
815.1 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.026 0.505 0.544 0.065 0.06 0.008
815.2 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.026 0.505 0.544 0.065 0.061 0.008
815.3 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.026 0.505 0.544 0.066 0.061 0.008
815.4 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.026 0.505 0.544 0.066 0.062 0.008
815.5 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.026 0.505 0.544 0.067 0.062 0.008
815.6 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.026 0.505 0.544 0.067 0.063 0.009
815.7 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.026 0.505 0.544 0.068 0.063 0.009
815.8 2.086 1.986 1.91 0.01 2.793 1.822 0.949 1.087 0.922 1.022 0.523 0.996 2.066 0.614 1.359 1.027 0.505 0.544 0.069 0.064 0.009
