1402.0 2.086 1.986 1.91 1.159 2.783 1.812 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.522 0.556 0.343 0.339 0.084 0.37 1.143 1.443 0.024 0.014 0.017
1402.1 2.086 1.986 1.91 1.159 2.783 1.812 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.522 0.556 0.344 0.34 0.085 0.37 1.143 1.443 0.025 0.014 0.018
1402.2 2.086 1.986 1.91 1.159 2.783 1.812 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.521 0.556 0.345 0.341 0.085 0.37 1.143 1.443 0.026 0.015 0.018
1402.3 2.086 1.986 1.91 1.159 2.783 1.812 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.521 0.556 0.346 0.342 0.086 0.37 1.143 1.443 0.026 0.015 0.018
1402.4 2.086 1.986 1.91 1.159 2.783 1.811 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.521 0.556 0.347 0.343 0.086 0.37 1.143 1.443 0.027 0.016 0.019
1402.5 2.086 1.986 1.91 1.159 2.782 1.811 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.521 0.556 0.347 0.344 0.087 0.37 1.143 1.443 0.028 0.016 0.02
1402.6 2.086 1.986 1.91 1.159 2.782 1.811 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.521 0.556 0.349 0.345 0.087 0.37 1.143 1.443 0.029 0.016 0.02
1402.7 2.086 1.986 1.91 1.159 2.782 1.811 0.954 1.09 0.927 1.026 0.523 1.0 2.048 0.61 1.354 1.063 0.521 0.556 0.35 0.347 0.088 0.37 1.143 1.443 0.029 0.017 0.021
1402.8 2.086 1.986 1.91 1.159 2.782 1.811 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.351 0.348 0.088 0.37 1.143 1.443 0.03 0.017 0.021
1402.9 2.086 1.986 1.91 1.159 2.782 1.811 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.352 0.349 0.089 0.37 1.143 1.443 0.031 0.018 0.022
1403.0 2.086 1.986 1.91 1.159 2.782 1.81 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.353 0.35 0.089 0.37 1.143 1.443 0.032 0.018 0.022
1403.1 2.086 1.986 1.91 1.159 2.781 1.81 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.354 0.351 0.09 0.37 1.143 1.443 0.033 0.019 0.023
1403.2 2.086 1.986 1.91 1.159 2.781 1.81 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.355 0.353 0.091 0.37 1.143 1.443 0.034 0.019 0.024
1403.3 2.086 1.986 1.91 1.159 2.781 1.81 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.356 0.354 0.091 0.37 1.143 1.443 0.034 0.02 0.024
1403.4 2.086 1.986 1.91 1.159 2.781 1.81 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.357 0.355 0.092 0.37 1.143 1.443 0.035 0.02 0.025
1403.5 2.086 1.986 1.91 1.159 2.781 1.809 0.954 1.09 0.927 1.026 0.523 1.0 2.047 0.61 1.354 1.063 0.521 0.556 0.359 0.357 0.092 0.37 1.143 1.443 0.036 0.021 0.026
1403.6 2.086 1.986 1.91 1.159 2.78 1.809 0.954 1.09 0.927 1.026 0.523 1.0 2.046 0.61 1.354 1.063 0.521 0.556 0.36 0.358 0.093 0.37 1.143 1.443 0.037 0.021 0.026
1403.7 2.086 1.986 1.91 1.159 2.78 1.809 0.954 1.09 0.927 1.026 0.523 1.0 2.046 0.61 1.354 1.063 0.521 0.556 0.361 0.36 0.094 0.37 1.143 1.443 0.038 0.022 0.027
1403.8 2.086 1.986 1.91 1.159 2.78 1.809 0.954 1.09 0.927 1.026 0.523 1.0 2.046 0.61 1.354 1.063 0.521 0.556 0.362 0.361 0.094 0.37 1.143 1.443 0.039 0.023 0.028
1403.9 2.086 1.986 1.91 1.159 2.78 1.808 0.954 1.09 0.927 1.026 0.523 1.0 2.046 0.609 1.354 1.063 0.521 0.556 0.364 0.363 0.095 0.37 1.143 1.443 0.04 0.023 0.029
1404.0 2.086 1.986 1.91 1.159 2.779 1.808 0.954 1.09 0.927 1.026 0.523 1.0 2.046 0.609 1.354 1.063 0.521 0.556 0.365 0.364 0.096 0.37 1.143 1.443 0.041 0.024 0.03
1404.1 2.086 1.986 1.91 1.159 2.779 1.808 0.954 1.09 0.927 1.026 0.523 1.0 2.046 0.609 1.354 1.063 0.521 0.556 0.366 0.366 0.097 0.37 1.143 1.443 0.042 0.024 0.03
1404.2 2.086 1.986 1.91 1.159 2.779 1.808 0.954 1.09 0.927 1.026 0.523 1.0 2.046 0.609 1.354 1.063 0.521 0.556 0.368 0.367 0.097 0.37 1.143 1.443 0.043 0.025 0.031
1404.3 2.086 1.986 1.91 1.159 2.779 1.807 0.954 1.09 0.927 1.026 0.523 1.0 2.045 0.609 1.355 1.063 0.521 0.556 0.369 0.369 0.098 0.37 1.143 1.443 0.045 0.026 0.032
1404.4 2.086 1.986 1.91 1.159 2.778 1.807 0.954 1.09 0.927 1.026 0.523 1.0 2.045 0.609 1.355 1.063 0.521 0.556 0.371 0.371 0.099 0.37 1.143 1.443 0.046 0.026 0.033
1404.5 2.086 1.986 1.91 1.159 2.778 1.807 0.954 1.09 0.927 1.026 0.523 1.0 2.045 0.609 1.355 1.063 0.521 0.556 0.372 0.372 0.1 0.37 1.143 1.443 0.047 0.027 0.034
1404.6 2.086 1.986 1.91 1.159 2.778 1.807 0.954 1.09 0.927 1.026 0.523 1.0 2.045 0.609 1.355 1.063 0.521 0.556 0.374 0.374 0.1 0.37 1.143 1.443 0.048 0.028 0.035
1404.7 2.086 1.986 1.91 1.159 2.778 1.806 0.954 1.09 0.927 1.026 0.523 1.0 2.045 0.609 1.355 1.063 0.521 0.556 0.375 0.376 0.101 0.37 1.143 1.443 0.049 0.028 0.036
1404.8 2.086 1.986 1.91 1.159 2.777 1.806 0.954 1.09 0.927 1.026 0.523 1.0 2.044 0.609 1.355 1.063 0.521 0.556 0.377 0.378 0.102 0.37 1.143 1.443 0.05 0.029 0.037
1404.9 2.086 1.986 1.91 1.159 2.777 1.806 0.954 1.09 0.927 1.026 0.523 1.0 2.044 0.609 1.355 1.063 0.521 0.556 0.378 0.38 0.103 0.37 1.143 1.443 0.052 0.03 0.038
1405.0 2.086 1.986 1.91 1.159 2.777 1.805 0.954 1.09 0.927 1.026 0.523 1.0 2.044 0.609 1.355 1.063 0.521 0.556 0.38 0.381 0.104 0.37 1.143 1.443 0.053 0.03 0.039
1405.1 2.086 1.986 1.91 1.159 2.776 1.805 0.954 1.09 0.927 1.026 0.523 1.0 2.044 0.609 1.355 1.063 0.521 0.556 0.382 0.383 0.105 0.37 1.143 1.443 0.054 0.031 0.04
1405.2 2.086 1.986 1.91 1.159 2.776 1.805 0.954 1.09 0.927 1.026 0.523 1.0 2.044 0.609 1.355 1.063 0.521 0.556 0.383 0.385 0.106 0.37 1.143 1.443 0.056 0.032 0.041
1405.3 2.086 1.986 1.91 1.159 2.776 1.804 0.954 1.09 0.927 1.026 0.523 1.0 2.043 0.609 1.355 1.063 0.521 0.556 0.385 0.387 0.107 0.37 1.143 1.443 0.057 0.033 0.042
1405.4 2.086 1.986 1.91 1.159 2.775 1.804 0.954 1.09 0.927 1.026 0.523 1.0 2.043 0.608 1.355 1.063 0.521 0.556 0.387 0.389 0.108 0.37 1.143 1.443 0.058 0.034 0.043
1405.5 2.086 1.986 1.91 1.159 2.775 1.804 0.954 1.09 0.927 1.026 0.523 1.0 2.043 0.608 1.355 1.063 0.521 0.556 0.389 0.391 0.109 0.37 1.143 1.443 0.06 0.034 0.044
1405.6 2.086 1.986 1.91 1.159 2.775 1.803 0.954 1.09 0.927 1.026 0.523 1.0 2.043 0.608 1.355 1.063 0.521 0.556 0.39 0.394 0.11 0.37 1.143 1.443 0.061 0.035 0.046
1405.7 2.086 1.986 1.91 1.159 2.774 1.803 0.954 1.09 0.927 1.026 0.523 1.0 2.042 0.608 1.355 1.063 0.521 0.556 0.392 0.396 0.111 0.37 1.143 1.443 0.063 0.036 0.047
1405.8 2.086 1.986 1.91 1.159 2.774 1.802 0.954 1.09 0.927 1.026 0.523 1.0 2.042 0.608 1.355 1.063 0.521 0.556 0.394 0.398 0.112 0.37 1.143 1.443 0.064 0.037 0.048
1405.9 2.086 1.986 1.91 1.159 2.774 1.802 0.954 1.09 0.927 1.026 0.523 1.0 2.042 0.608 1.356 1.063 0.521 0.556 0.396 0.4 0.113 0.37 1.143 1.443 0.066 0.038 0.05
1406.0 2.086 1.986 1.91 1.159 2.773 1.802 0.954 1.09 0.927 1.026 0.523 1.0 2.042 0.608 1.356 1.063 0.521 0.556 0.398 0.402 0.114 0.37 1.143 1.443 0.067 0.039 0.051
1406.1 2.086 1.986 1.91 1.159 2.773 1.801 0.954 1.09 0.927 1.026 0.523 1.0 2.041 0.608 1.356 1.063 0.521 0.556 0.4 0.405 0.115 0.37 1.143 1.443 0.069 0.04 0.052
1406.2 2.086 1.986 1.91 1.159 2.772 1.801 0.954 1.09 0.927 1.026 0.523 1.0 2.041 0.608 1.356 1.063 0.521 0.556 0.402 0.407 0.116 0.37 1.143 1.443 0.071 0.041 0.054
1406.3 2.086 1.986 1.91 1.159 2.772 1.8 0.954 1.09 0.927 1.026 0.523 1.0 2.041 0.608 1.356 1.063 0.521 0.556 0.404 0.41 0.117 0.37 1.143 1.443 0.072 0.042 0.055
1406.4 2.086 1.986 1.91 1.159 2.771 1.8 0.954 1.09 0.927 1.026 0.523 1.0 2.041 0.608 1.356 1.063 0.521 0.556 0.406 0.412 0.119 0.37 1.143 1.443 0.074 0.043 0.057
1406.5 2.086 1.986 1.91 1.159 2.771 1.799 0.954 1.09 0.927 1.026 0.523 1.0 2.04 0.607 1.356 1.063 0.521 0.556 0.408 0.415 0.12 0.37 1.143 1.443 0.076 0.044 0.058
1406.6 2.086 1.986 1.91 1.159 2.77 1.799 0.954 1.09 0.927 1.026 0.523 1.0 2.04 0.607 1.356 1.063 0.521 0.556 0.41 0.417 0.121 0.37 1.143 1.443 0.078 0.045 0.06
1406.7 2.086 1.986 1.91 1.159 2.77 1.798 0.954 1.09 0.927 1.026 0.523 1.0 2.04 0.607 1.356 1.063 0.521 0.556 0.413 0.42 0.122 0.37 1.143 1.443 0.079 0.046 0.061
1406.8 2.086 1.986 1.91 1.159 2.77 1.798 0.954 1.09 0.927 1.026 0.523 1.0 2.039 0.607 1.356 1.063 0.521 0.556 0.415 0.422 0.124 0.37 1.143 1.443 0.081 0.047 0.063
1406.9 2.086 1.986 1.91 1.159 2.769 1.797 0.954 1.09 0.927 1.026 0.523 1.0 2.039 0.607 1.356 1.063 0.521 0.556 0.417 0.425 0.125 0.37 1.143 1.443 0.083 0.048 0.065
1407.0 2.086 1.986 1.91 1.159 2.769 1.797 0.954 1.09 0.927 1.026 0.523 1.0 2.039 0.607 1.356 1.063 0.521 0.556 0.419 0.428 0.126 0.37 1.143 1.443 0.085 0.049 0.066
1407.1 2.086 1.986 1.91 1.159 2.768 1.796 0.954 1.09 0.927 1.026 0.523 1.0 2.038 0.607 1.356 1.063 0.521 0.556 0.422 0.431 0.128 0.37 1.143 1.443 0.087 0.05 0.068
1407.2 2.086 1.986 1.91 1.159 2.767 1.796 0.954 1.09 0.927 1.026 0.523 1.0 2.038 0.607 1.357 1.063 0.521 0.556 0.424 0.433 0.129 0.37 1.143 1.443 0.089 0.051 0.07
1407.3 2.086 1.986 1.91 1.159 2.767 1.795 0.954 1.09 0.927 1.026 0.523 1.0 2.037 0.606 1.357 1.063 0.521 0.556 0.426 0.436 0.13 0.37 1.143 1.443 0.091 0.053 0.072
1407.4 2.086 1.986 1.91 1.159 2.766 1.795 0.954 1.09 0.927 1.026 0.523 1.0 2.037 0.606 1.357 1.063 0.521 0.556 0.429 0.439 0.132 0.37 1.143 1.443 0.093 0.054 0.074
1407.5 2.086 1.986 1.91 1.159 2.766 1.794 0.954 1.09 0.927 1.026 0.523 1.0 2.037 0.606 1.357 1.062 0.521 0.556 0.431 0.442 0.133 0.37 1.143 1.443 0.095 0.055 0.076
1407.6 2.086 1.986 1.91 1.159 2.765 1.793 0.955 1.09 0.927 1.026 0.523 1.0 2.036 0.606 1.357 1.062 0.521 0.556 0.434 0.445 0.135 0.37 1.143 1.443 0.097 0.056 0.078
1407.7 2.086 1.986 1.91 1.159 2.765 1.793 0.955 1.09 0.927 1.026 0.523 1.0 2.036 0.606 1.357 1.062 0.521 0.556 0.436 0.448 0.136 0.37 1.143 1.443 0.099 0.058 0.08
1407.8 2.086 1.986 1.91 1.159 2.764 1.792 0.955 1.09 0.927 1.026 0.523 1.0 2.035 0.606 1.357 1.062 0.521 0.556 0.439 0.451 0.138 0.37 1.143 1.443 0.101 0.059 0.082
1407.9 2.086 1.986 1.91 1.159 2.763 1.792 0.955 1.09 0.927 1.026 0.523 1.0 2.035 0.606 1.357 1.062 0.521 0.556 0.441 0.454 0.14 0.37 1.143 1.443 0.104 0.06 0.084
1408.0 2.086 1.986 1.91 1.159 2.763 1.791 0.955 1.09 0.927 1.026 0.523 1.0 2.034 0.605 1.357 1.062 0.521 0.556 0.444 0.458 0.141 0.37 1.143 1.443 0.106 0.062 0.086
1408.1 2.086 1.986 1.91 1.159 2.762 1.79 0.955 1.09 0.927 1.026 0.523 1.0 2.034 0.605 1.358 1.062 0.521 0.556 0.447 0.461 0.143 0.37 1.143 1.443 0.108 0.063 0.088
1408.2 2.086 1.986 1.91 1.159 2.761 1.79 0.955 1.09 0.927 1.026 0.523 1.0 2.033 0.605 1.358 1.062 0.521 0.556 0.449 0.464 0.145 0.37 1.143 1.443 0.111 0.064 0.091
1408.3 2.086 1.986 1.91 1.159 2.761 1.789 0.955 1.09 0.927 1.026 0.523 1.0 2.033 0.605 1.358 1.062 0.521 0.556 0.452 0.468 0.146 0.37 1.143 1.443 0.113 0.066 0.093
1408.4 2.086 1.986 1.91 1.159 2.76 1.788 0.955 1.09 0.927 1.026 0.523 1.0 2.033 0.605 1.358 1.062 0.521 0.556 0.455 0.471 0.148 0.37 1.143 1.443 0.115 0.067 0.095
1408.5 2.086 1.986 1.91 1.159 2.759 1.787 0.955 1.09 0.927 1.026 0.523 1.0 2.032 0.605 1.358 1.062 0.521 0.556 0.458 0.474 0.15 0.37 1.143 1.443 0.118 0.069 0.098
1408.6 2.086 1.986 1.91 1.159 2.759 1.787 0.955 1.09 0.927 1.026 0.523 1.0 2.031 0.604 1.358 1.062 0.521 0.556 0.461 0.478 0.152 0.37 1.143 1.443 0.12 0.07 0.1
1408.7 2.086 1.986 1.91 1.159 2.758 1.786 0.955 1.09 0.927 1.026 0.523 1.0 2.031 0.604 1.358 1.062 0.521 0.556 0.463 0.481 0.153 0.37 1.143 1.443 0.123 0.071 0.103
1408.8 2.086 1.986 1.91 1.159 2.757 1.785 0.955 1.09 0.927 1.026 0.523 1.0 2.03 0.604 1.358 1.062 0.521 0.556 0.466 0.485 0.155 0.37 1.143 1.443 0.125 0.073 0.105
1408.9 2.086 1.986 1.91 1.159 2.756 1.784 0.955 1.09 0.928 1.026 0.523 1.0 2.03 0.604 1.359 1.062 0.521 0.556 0.469 0.489 0.157 0.37 1.143 1.443 0.128 0.075 0.108
1409.0 2.086 1.986 1.91 1.159 2.755 1.783 0.955 1.09 0.928 1.026 0.523 1.0 2.029 0.604 1.359 1.062 0.52 0.556 0.472 0.492 0.159 0.37 1.143 1.443 0.13 0.076 0.111
1409.1 2.086 1.986 1.91 1.159 2.755 1.783 0.955 1.09 0.928 1.026 0.523 1.0 2.029 0.604 1.359 1.062 0.52 0.556 0.475 0.496 0.161 0.37 1.143 1.443 0.133 0.078 0.114
1409.2 2.086 1.986 1.91 1.159 2.754 1.782 0.955 1.09 0.928 1.026 0.523 1.0 2.028 0.603 1.359 1.062 0.52 0.556 0.478 0.5 0.163 0.37 1.143 1.443 0.135 0.079 0.116
1409.3 2.086 1.986 1.91 1.159 2.753 1.781 0.955 1.09 0.928 1.026 0.523 1.0 2.027 0.603 1.359 1.062 0.52 0.556 0.481 0.504 0.165 0.37 1.143 1.443 0.138 0.081 0.119
1409.4 2.086 1.986 1.91 1.159 2.752 1.78 0.955 1.09 0.928 1.026 0.523 1.0 2.027 0.603 1.359 1.062 0.52 0.556 0.484 0.508 0.167 0.37 1.143 1.443 0.141 0.083 0.122
1409.5 2.086 1.986 1.91 1.159 2.751 1.779 0.955 1.09 0.928 1.026 0.523 1.0 2.026 0.603 1.359 1.062 0.52 0.556 0.487 0.511 0.169 0.37 1.143 1.443 0.144 0.084 0.125
1409.6 2.086 1.986 1.91 1.159 2.75 1.778 0.955 1.09 0.928 1.026 0.523 1.0 2.026 0.602 1.36 1.062 0.52 0.556 0.49 0.515 0.171 0.37 1.143 1.443 0.146 0.086 0.128
1409.7 2.086 1.986 1.91 1.159 2.749 1.777 0.955 1.09 0.928 1.026 0.523 1.0 2.025 0.602 1.36 1.062 0.52 0.556 0.494 0.519 0.173 0.37 1.143 1.443 0.149 0.088 0.131
1409.8 2.086 1.986 1.91 1.159 2.748 1.776 0.955 1.09 0.928 1.026 0.523 1.0 2.024 0.602 1.36 1.062 0.52 0.556 0.497 0.523 0.175 0.37 1.143 1.443 0.152 0.089 0.135
1409.9 2.086 1.986 1.91 1.159 2.747 1.775 0.955 1.09 0.928 1.026 0.523 1.0 2.023 0.602 1.36 1.062 0.52 0.556 0.5 0.527 0.177 0.37 1.143 1.443 0.155 0.091 0.138
1410.0 2.086 1.986 1.91 1.159 2.747 1.774 0.955 1.09 0.928 1.026 0.523 1.0 2.023 0.602 1.36 1.062 0.52 0.556 0.503 0.531 0.18 0.37 1.143 1.443 0.158 0.093 0.141
1410.1 2.086 1.986 1.91 1.159 2.746 1.773 0.955 1.09 0.928 1.026 0.523 1.0 2.022 0.601 1.36 1.062 0.52 0.556 0.506 0.536 0.182 0.37 1.143 1.443 0.161 0.095 0.145
1410.2 2.086 1.986 1.91 1.159 2.745 1.772 0.955 1.09 0.928 1.026 0.523 1.0 2.021 0.601 1.36 1.062 0.52 0.556 0.51 0.54 0.184 0.37 1.143 1.443 0.164 0.097 0.148
1410.3 2.086 1.986 1.91 1.159 2.743 1.771 0.955 1.09 0.928 1.026 0.523 1.0 2.02 0.601 1.361 1.061 0.52 0.556 0.513 0.544 0.186 0.37 1.143 1.443 0.167 0.098 0.152
1410.4 2.086 1.986 1.91 1.159 2.742 1.77 0.955 1.09 0.928 1.026 0.523 1.0 2.02 0.601 1.361 1.061 0.52 0.556 0.516 0.548 0.189 0.37 1.143 1.443 0.17 0.1 0.155
1410.5 2.086 1.986 1.91 1.159 2.741 1.769 0.955 1.09 0.928 1.026 0.523 1.0 2.019 0.6 1.361 1.061 0.52 0.556 0.519 0.553 0.191 0.37 1.143 1.443 0.173 0.102 0.159
1410.6 2.086 1.986 1.91 1.159 2.74 1.768 0.955 1.09 0.928 1.026 0.523 1.0 2.018 0.6 1.361 1.061 0.52 0.556 0.523 0.557 0.193 0.37 1.143 1.443 0.176 0.104 0.163
1410.7 2.086 1.986 1.91 1.159 2.739 1.767 0.955 1.09 0.928 1.026 0.523 1.0 2.017 0.6 1.361 1.061 0.52 0.556 0.526 0.561 0.196 0.37 1.143 1.443 0.179 0.106 0.166
1410.8 2.086 1.986 1.91 1.159 2.738 1.766 0.955 1.09 0.928 1.026 0.523 1.0 2.016 0.599 1.362 1.061 0.52 0.556 0.529 0.566 0.198 0.37 1.143 1.443 0.182 0.108 0.17
1410.9 2.086 1.986 1.91 1.159 2.737 1.764 0.955 1.09 0.928 1.026 0.523 1.0 2.016 0.599 1.362 1.061 0.52 0.556 0.533 0.57 0.2 0.37 1.143 1.443 0.185 0.11 0.174
1411.0 2.086 1.986 1.91 1.159 2.736 1.763 0.955 1.09 0.928 1.026 0.523 1.0 2.015 0.599 1.362 1.061 0.52 0.556 0.536 0.574 0.203 0.37 1.143 1.443 0.188 0.112 0.178
1411.1 2.086 1.986 1.91 1.159 2.734 1.762 0.955 1.09 0.928 1.026 0.523 1.0 2.014 0.599 1.362 1.061 0.52 0.556 0.539 0.579 0.205 0.37 1.143 1.443 0.191 0.114 0.182
1411.2 2.086 1.986 1.91 1.159 2.733 1.761 0.955 1.09 0.928 1.026 0.523 1.0 2.013 0.598 1.362 1.061 0.52 0.556 0.543 0.583 0.208 0.37 1.143 1.443 0.195 0.116 0.186
1411.3 2.086 1.986 1.91 1.159 2.732 1.76 0.955 1.09 0.928 1.026 0.523 1.0 2.012 0.598 1.362 1.061 0.52 0.556 0.546 0.588 0.21 0.37 1.143 1.443 0.198 0.118 0.19
1411.4 2.086 1.986 1.91 1.159 2.731 1.758 0.955 1.09 0.928 1.026 0.523 1.0 2.011 0.598 1.363 1.061 0.52 0.556 0.549 0.592 0.213 0.37 1.143 1.443 0.201 0.12 0.195
1411.5 2.086 1.986 1.91 1.159 2.73 1.757 0.955 1.09 0.928 1.026 0.523 1.0 2.01 0.597 1.363 1.061 0.52 0.556 0.553 0.597 0.215 0.37 1.143 1.443 0.204 0.122 0.199
1411.6 2.086 1.986 1.91 1.159 2.728 1.756 0.955 1.09 0.928 1.026 0.523 1.0 2.009 0.597 1.363 1.061 0.519 0.556 0.556 0.602 0.218 0.37 1.143 1.443 0.208 0.124 0.203
1411.7 2.086 1.986 1.91 1.159 2.727 1.754 0.955 1.09 0.928 1.026 0.523 1.0 2.008 0.597 1.363 1.061 0.519 0.556 0.559 0.606 0.22 0.37 1.143 1.443 0.211 0.126 0.208
1411.8 2.086 1.986 1.91 1.159 2.726 1.753 0.955 1.09 0.928 1.026 0.523 1.0 2.007 0.596 1.363 1.061 0.519 0.556 0.563 0.611 0.223 0.37 1.143 1.443 0.214 0.129 0.212
1411.9 2.086 1.986 1.91 1.159 2.724 1.752 0.955 1.09 0.928 1.026 0.523 1.0 2.006 0.596 1.364 1.061 0.519 0.556 0.566 0.615 0.225 0.37 1.143 1.443 0.218 0.131 0.217
1412.0 2.086 1.986 1.91 1.159 2.723 1.75 0.955 1.09 0.928 1.026 0.523 1.0 2.005 0.596 1.364 1.06 0.519 0.556 0.569 0.62 0.228 0.37 1.143 1.443 0.221 0.133 0.221
1412.1 2.086 1.986 1.91 1.159 2.721 1.749 0.955 1.09 0.928 1.026 0.523 1.0 2.004 0.595 1.364 1.06 0.519 0.556 0.573 0.625 0.231 0.37 1.143 1.443 0.224 0.135 0.226
1412.2 2.086 1.986 1.91 1.159 2.72 1.747 0.955 1.09 0.928 1.026 0.523 1.0 2.003 0.595 1.364 1.06 0.519 0.556 0.576 0.629 0.233 0.37 1.143 1.443 0.228 0.137 0.231
