1503.9 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.837 0.548 1.348 1.066 0.523 0.557 0.622 0.735 0.273 0.37 1.143 1.443 1.294 1.073 5.493 0.009 0.042 0.004
1504.0 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.837 0.548 1.348 1.066 0.523 0.557 0.622 0.735 0.272 0.37 1.143 1.443 1.295 1.074 5.497 0.009 0.043 0.004
1504.1 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.837 0.548 1.348 1.066 0.523 0.557 0.622 0.735 0.272 0.37 1.143 1.443 1.295 1.074 5.501 0.009 0.043 0.004
1504.2 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.837 0.548 1.348 1.066 0.523 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.296 1.075 5.504 0.009 0.044 0.004
1504.3 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.836 0.548 1.347 1.066 0.523 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.296 1.075 5.508 0.009 0.044 0.004
1504.4 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.836 0.548 1.347 1.066 0.523 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.297 1.076 5.512 0.009 0.045 0.004
1504.5 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.836 0.548 1.347 1.066 0.523 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.297 1.076 5.516 0.009 0.046 0.004
1504.6 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.836 0.548 1.347 1.066 0.523 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.298 1.076 5.52 0.009 0.046 0.004
1504.7 2.086 1.986 1.91 1.159 2.605 1.637 0.954 1.089 0.927 1.025 0.523 1.0 1.836 0.548 1.347 1.066 0.523 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.298 1.077 5.524 0.009 0.047 0.004
1504.8 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.927 1.025 0.523 1.0 1.836 0.548 1.347 1.066 0.523 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.298 1.077 5.528 0.009 0.047 0.004
1504.9 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.927 1.025 0.523 1.0 1.836 0.548 1.347 1.066 0.524 0.557 0.622 0.734 0.272 0.37 1.143 1.443 1.299 1.078 5.532 0.009 0.048 0.004
1505.0 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.927 1.025 0.523 1.0 1.835 0.548 1.347 1.066 0.524 0.557 0.622 0.733 0.272 0.37 1.143 1.443 1.299 1.078 5.536 0.01 0.048 0.004
1505.1 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.927 1.025 0.523 1.0 1.835 0.548 1.347 1.066 0.524 0.557 0.621 0.733 0.272 0.37 1.143 1.443 1.3 1.078 5.54 0.01 0.049 0.004
1505.2 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.927 1.025 0.523 1.0 1.835 0.548 1.347 1.066 0.524 0.557 0.621 0.733 0.272 0.37 1.143 1.443 1.3 1.079 5.544 0.01 0.05 0.004
1505.3 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.835 0.548 1.347 1.066 0.524 0.557 0.621 0.733 0.271 0.37 1.143 1.443 1.301 1.079 5.547 0.01 0.05 0.004
1505.4 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.835 0.548 1.347 1.066 0.524 0.557 0.621 0.733 0.271 0.37 1.143 1.443 1.301 1.08 5.551 0.01 0.051 0.004
1505.5 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.835 0.548 1.347 1.067 0.524 0.557 0.621 0.733 0.271 0.37 1.143 1.443 1.302 1.08 5.555 0.01 0.052 0.005
1505.6 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.835 0.548 1.347 1.067 0.524 0.557 0.621 0.733 0.271 0.37 1.143 1.443 1.302 1.08 5.559 0.01 0.052 0.005
1505.7 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.834 0.548 1.347 1.067 0.524 0.557 0.621 0.733 0.271 0.37 1.143 1.443 1.302 1.081 5.563 0.01 0.053 0.005
1505.8 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.834 0.548 1.346 1.067 0.524 0.557 0.621 0.732 0.271 0.37 1.143 1.443 1.303 1.081 5.567 0.01 0.053 0.005
1505.9 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.834 0.548 1.346 1.067 0.524 0.557 0.621 0.732 0.271 0.37 1.143 1.443 1.303 1.082 5.57 0.01 0.054 0.005
1506.0 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.834 0.548 1.346 1.067 0.524 0.557 0.621 0.732 0.271 0.37 1.143 1.443 1.304 1.082 5.574 0.011 0.055 0.005
1506.1 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.834 0.548 1.346 1.067 0.524 0.557 0.621 0.732 0.271 0.37 1.143 1.443 1.304 1.082 5.578 0.011 0.055 0.005
1506.2 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.834 0.548 1.346 1.067 0.524 0.557 0.62 0.732 0.271 0.37 1.143 1.443 1.305 1.083 5.582 0.011 0.056 0.005
1506.3 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.833 0.548 1.346 1.067 0.524 0.557 0.62 0.732 0.271 0.37 1.143 1.443 1.305 1.083 5.586 0.011 0.057 0.005
1506.4 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.833 0.548 1.346 1.067 0.524 0.557 0.62 0.732 0.271 0.37 1.143 1.443 1.305 1.083 5.59 0.011 0.057 0.005
1506.5 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.833 0.548 1.346 1.067 0.524 0.557 0.62 0.732 0.271 0.37 1.143 1.443 1.306 1.084 5.593 0.011 0.058 0.005
1506.6 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.833 0.548 1.346 1.067 0.524 0.557 0.62 0.732 0.27 0.37 1.143 1.443 1.306 1.084 5.597 0.011 0.059 0.005
1506.7 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.833 0.548 1.346 1.067 0.524 0.557 0.62 0.731 0.27 0.37 1.143 1.443 1.307 1.085 5.601 0.011 0.059 0.005
1506.8 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.833 0.548 1.346 1.067 0.524 0.557 0.62 0.731 0.27 0.37 1.143 1.443 1.307 1.085 5.605 0.011 0.06 0.005
1506.9 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.832 0.548 1.346 1.067 0.524 0.557 0.62 0.731 0.27 0.37 1.143 1.443 1.308 1.085 5.608 0.012 0.061 0.005
1507.0 2.086 1.986 1.91 1.159 2.605 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.832 0.547 1.346 1.067 0.524 0.557 0.62 0.731 0.27 0.37 1.143 1.443 1.308 1.086 5.612 0.012 0.062 0.005
1507.1 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.832 0.547 1.346 1.067 0.524 0.557 0.62 0.731 0.27 0.37 1.143 1.443 1.308 1.086 5.616 0.012 0.062 0.005
1507.2 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.832 0.547 1.345 1.067 0.524 0.557 0.62 0.731 0.27 0.37 1.143 1.443 1.309 1.087 5.62 0.012 0.063 0.005
1507.3 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.832 0.547 1.345 1.067 0.524 0.557 0.619 0.731 0.27 0.37 1.143 1.443 1.309 1.087 5.623 0.012 0.064 0.005
1507.4 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.832 0.547 1.345 1.067 0.524 0.557 0.619 0.731 0.27 0.37 1.143 1.443 1.31 1.087 5.627 0.012 0.065 0.006
1507.5 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.831 0.547 1.345 1.067 0.524 0.557 0.619 0.73 0.27 0.37 1.143 1.443 1.31 1.088 5.631 0.012 0.065 0.006
1507.6 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.831 0.547 1.345 1.067 0.524 0.557 0.619 0.73 0.27 0.37 1.143 1.443 1.311 1.088 5.634 0.012 0.066 0.006
1507.7 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.831 0.547 1.345 1.067 0.524 0.557 0.619 0.73 0.27 0.37 1.143 1.443 1.311 1.088 5.638 0.013 0.067 0.006
1507.8 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.831 0.547 1.345 1.067 0.524 0.557 0.619 0.73 0.27 0.37 1.143 1.443 1.311 1.089 5.642 0.013 0.068 0.006
1507.9 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 1.0 1.831 0.547 1.345 1.067 0.524 0.557 0.619 0.73 0.27 0.37 1.143 1.443 1.312 1.089 5.645 0.013 0.068 0.006
1508.0 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 0.999 1.83 0.547 1.345 1.067 0.524 0.557 0.619 0.73 0.269 0.37 1.143 1.443 1.312 1.09 5.649 0.013 0.069 0.006
1508.1 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 0.999 1.83 0.547 1.345 1.068 0.524 0.557 0.619 0.73 0.269 0.37 1.143 1.443 1.313 1.09 5.653 0.013 0.07 0.006
1508.2 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 0.999 1.83 0.547 1.345 1.068 0.524 0.557 0.619 0.73 0.269 0.37 1.143 1.443 1.313 1.09 5.656 0.013 0.071 0.006
1508.3 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 0.999 1.83 0.547 1.345 1.068 0.524 0.557 0.619 0.73 0.269 0.37 1.143 1.443 1.313 1.091 5.66 0.013 0.072 0.006
1508.4 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 0.999 1.83 0.547 1.345 1.068 0.524 0.557 0.619 0.729 0.269 0.37 1.143 1.443 1.314 1.091 5.664 0.013 0.072 0.006
1508.5 2.086 1.986 1.91 1.159 2.604 1.637 0.953 1.089 0.926 1.025 0.523 0.999 1.83 0.547 1.344 1.068 0.524 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.314 1.091 5.667 0.013 0.073 0.006
1508.6 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.829 0.547 1.344 1.068 0.524 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.315 1.092 5.671 0.014 0.074 0.006
1508.7 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.829 0.547 1.344 1.068 0.524 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.315 1.092 5.674 0.014 0.075 0.006
1508.8 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.829 0.547 1.344 1.068 0.524 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.316 1.093 5.678 0.014 0.076 0.006
1508.9 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.829 0.547 1.344 1.068 0.524 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.316 1.093 5.682 0.014 0.077 0.006
1509.0 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.829 0.547 1.344 1.068 0.524 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.316 1.093 5.685 0.014 0.078 0.007
1509.1 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.828 0.547 1.344 1.068 0.525 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.317 1.094 5.689 0.014 0.078 0.007
1509.2 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.828 0.547 1.344 1.068 0.525 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.317 1.094 5.692 0.014 0.079 0.007
1509.3 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.828 0.547 1.344 1.068 0.525 0.557 0.618 0.729 0.269 0.37 1.143 1.443 1.318 1.094 5.696 0.015 0.08 0.007
1509.4 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.828 0.547 1.344 1.068 0.525 0.557 0.618 0.728 0.269 0.37 1.143 1.443 1.318 1.095 5.699 0.015 0.081 0.007
1509.5 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.828 0.546 1.344 1.068 0.525 0.557 0.618 0.728 0.268 0.37 1.143 1.443 1.318 1.095 5.703 0.015 0.082 0.007
1509.6 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.827 0.546 1.344 1.068 0.525 0.557 0.618 0.728 0.268 0.37 1.143 1.443 1.319 1.095 5.706 0.015 0.083 0.007
1509.7 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.827 0.546 1.343 1.068 0.525 0.557 0.617 0.728 0.268 0.37 1.143 1.443 1.319 1.096 5.71 0.015 0.084 0.007
1509.8 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.827 0.546 1.343 1.068 0.525 0.557 0.617 0.728 0.268 0.37 1.143 1.443 1.32 1.096 5.713 0.015 0.085 0.007
1509.9 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.827 0.546 1.343 1.068 0.525 0.557 0.617 0.728 0.268 0.37 1.143 1.443 1.32 1.096 5.717 0.015 0.086 0.007
1510.0 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.826 0.546 1.343 1.068 0.525 0.557 0.617 0.728 0.268 0.37 1.143 1.443 1.32 1.097 5.72 0.015 0.087 0.007
1510.1 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.826 0.546 1.343 1.068 0.525 0.557 0.617 0.728 0.268 0.37 1.143 1.443 1.321 1.097 5.724 0.016 0.088 0.007
1510.2 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.826 0.546 1.343 1.069 0.525 0.557 0.617 0.728 0.268 0.37 1.143 1.443 1.321 1.098 5.727 0.016 0.089 0.007
1510.3 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.826 0.546 1.343 1.069 0.525 0.557 0.617 0.728 0.268 0.37 1.143 1.443 1.322 1.098 5.731 0.016 0.09 0.007
1510.4 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.826 0.546 1.343 1.069 0.525 0.557 0.617 0.727 0.268 0.37 1.143 1.443 1.322 1.098 5.734 0.016 0.091 0.008
1510.5 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.825 0.546 1.343 1.069 0.525 0.557 0.617 0.727 0.268 0.37 1.143 1.443 1.322 1.099 5.738 0.016 0.092 0.008
1510.6 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.825 0.546 1.343 1.069 0.525 0.557 0.617 0.727 0.268 0.37 1.143 1.443 1.323 1.099 5.741 0.016 0.093 0.008
1510.7 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.825 0.546 1.343 1.069 0.525 0.557 0.617 0.727 0.268 0.37 1.143 1.443 1.323 1.099 5.745 0.016 0.094 0.008
1510.8 2.086 1.986 1.91 1.159 2.604 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.825 0.546 1.343 1.069 0.525 0.557 0.617 0.727 0.268 0.37 1.143 1.443 1.323 1.1 5.748 0.017 0.095 0.008
1510.9 2.086 1.986 1.91 1.159 2.603 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.824 0.546 1.342 1.069 0.525 0.557 0.616 0.727 0.268 0.37 1.143 1.443 1.324 1.1 5.751 0.017 0.096 0.008
1511.0 2.086 1.986 1.91 1.159 2.603 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.824 0.546 1.342 1.069 0.525 0.557 0.616 0.727 0.267 0.37 1.143 1.443 1.324 1.1 5.755 0.017 0.097 0.008
1511.1 2.086 1.986 1.91 1.159 2.603 1.636 0.953 1.089 0.926 1.025 0.523 0.999 1.824 0.546 1.342 1.069 0.525 0.557 0.616 0.727 0.267 0.37 1.143 1.443 1.325 1.101 5.758 0.017 0.098 0.008
