1801.0 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.092 0.931 1.028 0.52 1.003 1.74 0.528 1.3 1.174 0.575 0.586 0.582 0.683 0.24 0.37 1.143 1.443 1.504 1.262 7.469 0.329 11.056 0.547 1.23 0.651 1.837 0.007 0.014 0.016
1801.1 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.092 0.931 1.028 0.52 1.004 1.74 0.528 1.3 1.174 0.575 0.586 0.582 0.683 0.24 0.37 1.143 1.443 1.504 1.262 7.47 0.329 11.059 0.547 1.23 0.651 1.837 0.007 0.014 0.017
1801.2 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.092 0.93 1.028 0.52 1.004 1.74 0.528 1.3 1.174 0.575 0.586 0.582 0.683 0.24 0.37 1.143 1.443 1.504 1.262 7.471 0.329 11.062 0.547 1.23 0.651 1.837 0.007 0.014 0.017
1801.3 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.092 0.93 1.028 0.52 1.004 1.74 0.529 1.3 1.174 0.575 0.586 0.582 0.683 0.24 0.37 1.143 1.443 1.505 1.262 7.472 0.329 11.064 0.547 1.23 0.651 1.837 0.007 0.014 0.018
1801.4 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.092 0.93 1.028 0.519 1.004 1.74 0.529 1.3 1.174 0.575 0.586 0.582 0.683 0.24 0.37 1.143 1.443 1.505 1.262 7.473 0.329 11.067 0.547 1.23 0.651 1.837 0.007 0.015 0.018
1801.5 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.092 0.93 1.028 0.519 1.004 1.74 0.529 1.3 1.174 0.574 0.586 0.582 0.683 0.24 0.37 1.143 1.443 1.505 1.262 7.474 0.329 11.07 0.547 1.23 0.651 1.837 0.007 0.015 0.019
1801.6 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.092 0.93 1.028 0.519 1.004 1.74 0.529 1.3 1.174 0.574 0.586 0.582 0.683 0.24 0.37 1.143 1.443 1.505 1.262 7.475 0.329 11.073 0.547 1.23 0.651 1.837 0.007 0.015 0.019
1801.7 2.086 1.986 1.91 1.159 2.595 1.628 0.958 1.091 0.93 1.028 0.519 1.004 1.74 0.529 1.3 1.174 0.574 0.586 0.582 0.682 0.24 0.37 1.143 1.443 1.505 1.262 7.476 0.329 11.076 0.548 1.23 0.651 1.837 0.007 0.015 0.02
1801.8 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.519 1.004 1.74 0.529 1.3 1.174 0.574 0.586 0.582 0.682 0.24 0.37 1.143 1.443 1.505 1.262 7.478 0.329 11.079 0.548 1.23 0.651 1.837 0.007 0.015 0.02
1801.9 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.519 1.005 1.74 0.529 1.3 1.174 0.574 0.586 0.582 0.682 0.24 0.37 1.143 1.443 1.505 1.263 7.479 0.329 11.081 0.548 1.23 0.652 1.837 0.007 0.016 0.02
1802.0 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.519 1.005 1.74 0.529 1.3 1.173 0.574 0.586 0.582 0.682 0.24 0.37 1.143 1.443 1.505 1.263 7.48 0.329 11.084 0.548 1.23 0.652 1.837 0.007 0.016 0.021
1802.1 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.519 1.005 1.74 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.505 1.263 7.481 0.329 11.087 0.548 1.23 0.652 1.837 0.007 0.016 0.021
1802.2 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.519 1.005 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.505 1.263 7.482 0.329 11.09 0.548 1.23 0.652 1.837 0.007 0.016 0.021
1802.3 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.518 1.005 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.263 7.483 0.329 11.093 0.548 1.23 0.652 1.837 0.007 0.016 0.022
1802.4 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.518 1.005 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.263 7.484 0.329 11.095 0.548 1.23 0.652 1.837 0.008 0.017 0.022
1802.5 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.518 1.005 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.263 7.485 0.329 11.098 0.548 1.23 0.652 1.837 0.008 0.017 0.023
1802.6 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.028 0.518 1.006 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.263 7.486 0.329 11.101 0.548 1.23 0.652 1.837 0.008 0.017 0.023
1802.7 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.029 0.518 1.006 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.263 7.487 0.329 11.104 0.548 1.23 0.652 1.837 0.008 0.017 0.023
1802.8 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.029 0.518 1.006 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.263 7.488 0.33 11.107 0.548 1.23 0.652 1.838 0.008 0.018 0.024
1802.9 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.029 0.518 1.006 1.741 0.529 1.3 1.173 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.264 7.49 0.33 11.11 0.548 1.23 0.652 1.838 0.008 0.018 0.024
1803.0 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.029 0.518 1.006 1.741 0.529 1.3 1.172 0.574 0.586 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.264 7.491 0.33 11.112 0.548 1.231 0.652 1.838 0.008 0.018 0.024
1803.1 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.029 0.518 1.006 1.741 0.529 1.3 1.172 0.574 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.506 1.264 7.492 0.33 11.115 0.548 1.231 0.652 1.838 0.008 0.018 0.025
1803.2 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.029 0.518 1.007 1.741 0.529 1.301 1.172 0.574 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.493 0.33 11.118 0.548 1.231 0.652 1.838 0.008 0.018 0.025
1803.3 2.086 1.986 1.91 1.159 2.595 1.628 0.957 1.091 0.93 1.029 0.517 1.007 1.741 0.529 1.301 1.172 0.574 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.494 0.33 11.121 0.548 1.231 0.652 1.838 0.008 0.019 0.025
1803.4 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.93 1.029 0.517 1.007 1.741 0.529 1.301 1.172 0.574 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.495 0.33 11.124 0.549 1.231 0.652 1.838 0.008 0.019 0.026
1803.5 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.93 1.029 0.517 1.007 1.741 0.529 1.301 1.172 0.574 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.496 0.33 11.126 0.549 1.231 0.652 1.838 0.009 0.019 0.026
1803.6 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.93 1.029 0.517 1.007 1.741 0.529 1.301 1.172 0.574 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.497 0.33 11.129 0.549 1.231 0.652 1.838 0.009 0.019 0.026
1803.7 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.93 1.029 0.517 1.007 1.742 0.529 1.301 1.172 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.498 0.33 11.132 0.549 1.231 0.652 1.838 0.009 0.02 0.027
1803.8 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.93 1.029 0.517 1.007 1.742 0.529 1.301 1.172 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.499 0.33 11.135 0.549 1.231 0.652 1.838 0.009 0.02 0.027
1803.9 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.929 1.029 0.517 1.008 1.742 0.529 1.301 1.172 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.264 7.5 0.33 11.138 0.549 1.231 0.652 1.838 0.009 0.02 0.028
1804.0 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.929 1.029 0.517 1.008 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.507 1.265 7.502 0.33 11.14 0.549 1.231 0.652 1.838 0.009 0.02 0.028
1804.1 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.929 1.029 0.517 1.008 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.503 0.33 11.143 0.549 1.231 0.652 1.838 0.009 0.021 0.028
1804.2 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.929 1.029 0.517 1.008 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.504 0.33 11.146 0.549 1.231 0.652 1.838 0.009 0.021 0.029
1804.3 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.929 1.03 0.516 1.008 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.505 0.33 11.149 0.549 1.231 0.652 1.838 0.01 0.021 0.029
1804.4 2.086 1.986 1.91 1.159 2.596 1.628 0.957 1.091 0.929 1.03 0.516 1.008 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.506 0.33 11.152 0.549 1.231 0.652 1.838 0.01 0.022 0.029
1804.5 2.086 1.986 1.91 1.159 2.596 1.629 0.957 1.091 0.929 1.03 0.516 1.009 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.507 0.33 11.154 0.549 1.231 0.652 1.838 0.01 0.022 0.03
1804.6 2.086 1.986 1.91 1.159 2.596 1.629 0.957 1.091 0.929 1.03 0.516 1.009 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.508 0.33 11.157 0.549 1.231 0.652 1.838 0.01 0.022 0.03
1804.7 2.086 1.986 1.91 1.159 2.596 1.629 0.957 1.091 0.929 1.03 0.516 1.009 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.509 0.33 11.16 0.549 1.231 0.652 1.838 0.01 0.022 0.031
1804.8 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.516 1.009 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.51 0.33 11.163 0.549 1.231 0.652 1.838 0.01 0.023 0.031
1804.9 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.516 1.009 1.742 0.529 1.301 1.171 0.573 0.585 0.581 0.682 0.24 0.37 1.143 1.443 1.508 1.265 7.511 0.33 11.166 0.549 1.231 0.652 1.838 0.01 0.023 0.031
1805.0 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.516 1.009 1.742 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.512 0.33 11.168 0.549 1.231 0.652 1.838 0.011 0.023 0.032
1805.1 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.516 1.009 1.742 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.514 0.33 11.171 0.549 1.231 0.652 1.838 0.011 0.024 0.032
1805.2 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.516 1.01 1.743 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.515 0.33 11.174 0.55 1.231 0.652 1.838 0.011 0.024 0.033
1805.3 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.515 1.01 1.743 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.516 0.33 11.177 0.55 1.231 0.652 1.838 0.011 0.024 0.033
1805.4 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.515 1.01 1.743 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.517 0.33 11.18 0.55 1.231 0.652 1.839 0.011 0.024 0.034
1805.5 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.515 1.01 1.743 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.518 0.33 11.182 0.55 1.231 0.652 1.839 0.011 0.025 0.034
1805.6 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.515 1.01 1.743 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.519 0.33 11.185 0.55 1.231 0.652 1.839 0.012 0.025 0.034
1805.7 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.03 0.515 1.01 1.743 0.529 1.301 1.17 0.573 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.52 0.33 11.188 0.55 1.231 0.652 1.839 0.012 0.025 0.035
1805.8 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.515 1.011 1.743 0.529 1.301 1.17 0.572 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.521 0.33 11.191 0.55 1.231 0.652 1.839 0.012 0.026 0.035
1805.9 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.515 1.011 1.743 0.529 1.301 1.17 0.572 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.509 1.266 7.522 0.33 11.194 0.55 1.231 0.652 1.839 0.012 0.026 0.036
1806.0 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.515 1.011 1.743 0.529 1.301 1.17 0.572 0.585 0.581 0.681 0.24 0.37 1.143 1.443 1.51 1.266 7.523 0.33 11.196 0.55 1.231 0.652 1.839 0.012 0.026 0.036
1806.1 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.515 1.011 1.743 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.525 0.33 11.199 0.55 1.231 0.652 1.839 0.012 0.027 0.037
1806.2 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.514 1.011 1.743 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.526 0.33 11.202 0.55 1.231 0.652 1.839 0.013 0.027 0.037
1806.3 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.514 1.012 1.743 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.527 0.33 11.205 0.55 1.231 0.652 1.839 0.013 0.027 0.038
1806.4 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.514 1.012 1.743 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.528 0.33 11.208 0.55 1.231 0.652 1.839 0.013 0.028 0.038
1806.5 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.091 0.929 1.031 0.514 1.012 1.743 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.529 0.33 11.21 0.55 1.231 0.652 1.839 0.013 0.028 0.038
1806.6 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.09 0.929 1.031 0.514 1.012 1.743 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.53 0.33 11.213 0.55 1.231 0.652 1.839 0.013 0.028 0.039
1806.7 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.09 0.929 1.031 0.514 1.012 1.743 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.531 0.33 11.216 0.55 1.231 0.652 1.839 0.014 0.029 0.039
1806.8 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.09 0.929 1.031 0.514 1.012 1.744 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.51 1.267 7.532 0.33 11.219 0.55 1.231 0.652 1.839 0.014 0.029 0.04
1806.9 2.086 1.986 1.91 1.159 2.596 1.629 0.956 1.09 0.929 1.031 0.514 1.013 1.744 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.267 7.533 0.331 11.222 0.55 1.231 0.652 1.839 0.014 0.029 0.04
1807.0 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.929 1.031 0.513 1.013 1.744 0.529 1.301 1.169 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.267 7.534 0.331 11.224 0.551 1.231 0.652 1.839 0.014 0.03 0.041
1807.1 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.929 1.032 0.513 1.013 1.744 0.529 1.301 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.268 7.535 0.331 11.227 0.551 1.231 0.652 1.839 0.014 0.03 0.041
1807.2 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.929 1.032 0.513 1.013 1.744 0.529 1.301 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.268 7.537 0.331 11.23 0.551 1.231 0.652 1.839 0.015 0.03 0.042
1807.3 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.929 1.032 0.513 1.013 1.744 0.529 1.301 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.268 7.538 0.331 11.233 0.551 1.232 0.652 1.839 0.015 0.031 0.042
1807.4 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.513 1.014 1.744 0.529 1.301 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.268 7.539 0.331 11.235 0.551 1.232 0.652 1.839 0.015 0.031 0.043
1807.5 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.513 1.014 1.744 0.529 1.301 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.268 7.54 0.331 11.238 0.551 1.232 0.652 1.839 0.015 0.032 0.044
1807.6 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.513 1.014 1.744 0.529 1.301 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.268 7.541 0.331 11.241 0.551 1.232 0.652 1.839 0.015 0.032 0.044
1807.7 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.513 1.014 1.744 0.53 1.302 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.511 1.268 7.542 0.331 11.244 0.551 1.232 0.652 1.839 0.016 0.032 0.045
1807.8 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.512 1.014 1.744 0.53 1.302 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.512 1.268 7.543 0.331 11.247 0.551 1.232 0.652 1.839 0.016 0.033 0.045
1807.9 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.512 1.014 1.744 0.53 1.302 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.512 1.268 7.544 0.331 11.249 0.551 1.232 0.652 1.839 0.016 0.033 0.046
1808.0 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.512 1.015 1.744 0.53 1.302 1.168 0.572 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.512 1.268 7.545 0.331 11.252 0.551 1.232 0.652 1.839 0.016 0.034 0.046
1808.1 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.512 1.015 1.744 0.53 1.302 1.168 0.571 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.512 1.268 7.546 0.331 11.255 0.551 1.232 0.652 1.839 0.017 0.034 0.047
1808.2 2.086 1.986 1.91 1.159 2.597 1.629 0.956 1.09 0.928 1.032 0.512 1.015 1.744 0.53 1.302 1.167 0.571 0.584 0.581 0.681 0.239 0.37 1.143 1.443 1.512 1.269 7.548 0.331 11.258 0.551 1.232 0.652 1.839 0.017 0.034 0.047
1808.3 2.086 1.986 1.91 1.159 2.597 1.63 0.956 1.09 0.928 1.033 0.512 1.015 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.512 1.269 7.549 0.331 11.261 0.551 1.232 0.652 1.84 0.017 0.035 0.048
1808.4 2.086 1.986 1.91 1.159 2.597 1.63 0.956 1.09 0.928 1.033 0.512 1.015 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.512 1.269 7.55 0.331 11.263 0.551 1.232 0.652 1.84 0.017 0.035 0.049
1808.5 2.086 1.986 1.91 1.159 2.597 1.63 0.956 1.09 0.928 1.033 0.512 1.016 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.512 1.269 7.551 0.331 11.266 0.551 1.232 0.652 1.84 0.018 0.036 0.049
1808.6 2.086 1.986 1.91 1.159 2.597 1.63 0.956 1.09 0.928 1.033 0.511 1.016 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.512 1.269 7.552 0.331 11.269 0.551 1.232 0.652 1.84 0.018 0.036 0.05
1808.7 2.086 1.986 1.91 1.159 2.597 1.63 0.955 1.09 0.928 1.033 0.511 1.016 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.512 1.269 7.553 0.331 11.272 0.551 1.232 0.652 1.84 0.018 0.036 0.05
1808.8 2.086 1.986 1.91 1.159 2.597 1.63 0.955 1.09 0.928 1.033 0.511 1.016 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.513 1.269 7.554 0.331 11.274 0.552 1.232 0.652 1.84 0.018 0.037 0.051
1808.9 2.086 1.986 1.91 1.159 2.597 1.63 0.955 1.09 0.928 1.033 0.511 1.017 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.513 1.269 7.555 0.331 11.277 0.552 1.232 0.652 1.84 0.019 0.037 0.052
1809.0 2.086 1.986 1.91 1.159 2.597 1.63 0.955 1.09 0.928 1.033 0.511 1.017 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.513 1.269 7.556 0.331 11.28 0.552 1.232 0.652 1.84 0.019 0.038 0.052
1809.1 2.086 1.986 1.91 1.159 2.597 1.63 0.955 1.09 0.928 1.033 0.511 1.017 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.513 1.269 7.557 0.331 11.283 0.552 1.232 0.652 1.84 0.019 0.038 0.053
1809.2 2.086 1.986 1.91 1.159 2.597 1.63 0.955 1.09 0.928 1.033 0.511 1.017 1.745 0.53 1.302 1.167 0.571 0.584 0.581 0.68 0.239 0.37 1.143 1.443 1.513 1.27 7.558 0.331 11.286 0.552 1.232 0.652 1.84 0.019 0.039 0.053
