1701.0 2.086 1.986 1.91 1.159 2.565 1.599 0.956 1.091 0.929 1.027 0.523 1.001 1.688 0.516 1.284 1.178 0.578 0.586 0.6 0.722 0.261 0.37 1.143 1.443 1.368 1.14 6.151 0.308 8.261 0.498 0.019 0.012 0.017
1701.1 2.086 1.986 1.91 1.159 2.565 1.6 0.956 1.091 0.929 1.027 0.523 1.001 1.687 0.516 1.283 1.178 0.578 0.586 0.6 0.722 0.261 0.37 1.143 1.443 1.368 1.14 6.152 0.308 8.265 0.498 0.02 0.012 0.018
1701.2 2.086 1.986 1.91 1.159 2.565 1.6 0.956 1.091 0.929 1.027 0.523 1.001 1.687 0.516 1.283 1.178 0.578 0.586 0.6 0.722 0.261 0.37 1.143 1.443 1.368 1.14 6.153 0.308 8.268 0.499 0.021 0.013 0.019
1701.3 2.086 1.986 1.91 1.159 2.566 1.6 0.956 1.091 0.929 1.027 0.523 1.001 1.687 0.516 1.282 1.178 0.578 0.586 0.6 0.722 0.261 0.37 1.143 1.443 1.368 1.14 6.154 0.308 8.271 0.499 0.022 0.013 0.019
1701.4 2.086 1.986 1.91 1.159 2.566 1.6 0.955 1.091 0.929 1.027 0.523 1.001 1.686 0.516 1.281 1.178 0.579 0.586 0.6 0.722 0.26 0.37 1.143 1.443 1.369 1.14 6.155 0.308 8.274 0.499 0.023 0.014 0.02
1701.5 2.086 1.986 1.91 1.159 2.566 1.601 0.955 1.091 0.929 1.027 0.523 1.001 1.686 0.516 1.281 1.178 0.579 0.586 0.6 0.722 0.26 0.37 1.143 1.443 1.369 1.14 6.156 0.308 8.278 0.499 0.024 0.015 0.021
1701.6 2.086 1.986 1.91 1.159 2.567 1.601 0.955 1.091 0.929 1.027 0.523 1.001 1.685 0.516 1.28 1.178 0.579 0.586 0.6 0.722 0.26 0.37 1.143 1.443 1.369 1.141 6.157 0.308 8.281 0.499 0.025 0.015 0.022
1701.7 2.086 1.986 1.91 1.159 2.567 1.601 0.955 1.091 0.929 1.027 0.523 1.001 1.685 0.516 1.279 1.179 0.579 0.586 0.601 0.722 0.26 0.37 1.143 1.443 1.369 1.141 6.159 0.308 8.284 0.499 0.027 0.016 0.023
1701.8 2.086 1.986 1.91 1.159 2.567 1.602 0.955 1.09 0.928 1.027 0.523 1.001 1.684 0.516 1.279 1.179 0.579 0.586 0.601 0.722 0.26 0.37 1.143 1.443 1.369 1.141 6.16 0.308 8.288 0.499 0.028 0.016 0.024
1701.9 2.086 1.986 1.91 1.159 2.568 1.602 0.955 1.09 0.928 1.027 0.523 1.001 1.684 0.516 1.278 1.179 0.579 0.586 0.601 0.722 0.26 0.37 1.143 1.443 1.369 1.141 6.161 0.308 8.291 0.499 0.029 0.017 0.025
1702.0 2.086 1.986 1.91 1.159 2.568 1.602 0.955 1.09 0.928 1.027 0.523 1.001 1.683 0.516 1.277 1.179 0.579 0.586 0.601 0.721 0.26 0.37 1.143 1.443 1.369 1.141 6.162 0.308 8.294 0.499 0.03 0.018 0.026
1702.1 2.086 1.986 1.91 1.159 2.568 1.603 0.955 1.09 0.928 1.027 0.523 1.001 1.683 0.516 1.276 1.179 0.579 0.586 0.601 0.721 0.26 0.37 1.143 1.443 1.369 1.141 6.163 0.308 8.297 0.499 0.031 0.019 0.027
1702.2 2.086 1.986 1.91 1.159 2.568 1.603 0.955 1.09 0.928 1.027 0.523 1.001 1.682 0.516 1.275 1.179 0.579 0.586 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.141 6.165 0.308 8.301 0.5 0.033 0.019 0.028
1702.3 2.086 1.986 1.91 1.159 2.569 1.603 0.955 1.09 0.928 1.027 0.523 1.001 1.681 0.516 1.274 1.179 0.58 0.585 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.141 6.166 0.308 8.304 0.5 0.034 0.02 0.03
1702.4 2.086 1.986 1.91 1.159 2.569 1.603 0.955 1.09 0.928 1.027 0.523 1.001 1.681 0.516 1.274 1.179 0.58 0.585 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.141 6.167 0.308 8.307 0.5 0.036 0.021 0.031
1702.5 2.086 1.986 1.91 1.159 2.569 1.604 0.954 1.09 0.928 1.027 0.523 1.001 1.68 0.516 1.273 1.179 0.58 0.585 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.142 6.168 0.308 8.31 0.5 0.037 0.022 0.032
1702.6 2.086 1.986 1.91 1.159 2.57 1.604 0.954 1.09 0.928 1.027 0.523 1.001 1.68 0.516 1.272 1.179 0.58 0.585 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.142 6.169 0.308 8.314 0.5 0.039 0.023 0.034
1702.7 2.086 1.986 1.91 1.159 2.57 1.604 0.954 1.09 0.928 1.026 0.523 1.001 1.679 0.516 1.271 1.179 0.58 0.585 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.142 6.17 0.308 8.317 0.5 0.04 0.024 0.035
1702.8 2.086 1.986 1.91 1.159 2.571 1.605 0.954 1.09 0.928 1.026 0.523 1.001 1.678 0.516 1.27 1.179 0.58 0.585 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.142 6.172 0.308 8.32 0.5 0.042 0.025 0.037
1702.9 2.086 1.986 1.91 1.159 2.571 1.605 0.954 1.09 0.928 1.026 0.523 1.001 1.678 0.516 1.269 1.18 0.581 0.585 0.601 0.721 0.26 0.37 1.143 1.443 1.37 1.142 6.173 0.308 8.323 0.5 0.044 0.026 0.038
1703.0 2.086 1.986 1.91 1.159 2.571 1.606 0.954 1.09 0.928 1.026 0.523 1.001 1.677 0.516 1.268 1.18 0.581 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.371 1.142 6.174 0.308 8.326 0.5 0.045 0.027 0.04
1703.1 2.086 1.986 1.91 1.159 2.572 1.606 0.954 1.09 0.927 1.026 0.523 1.001 1.676 0.516 1.266 1.18 0.581 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.371 1.142 6.175 0.308 8.33 0.5 0.047 0.028 0.042
1703.2 2.086 1.986 1.91 1.159 2.572 1.606 0.954 1.09 0.927 1.026 0.523 1.001 1.675 0.515 1.265 1.18 0.581 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.371 1.142 6.177 0.308 8.333 0.5 0.049 0.029 0.043
1703.3 2.086 1.986 1.91 1.159 2.572 1.607 0.953 1.09 0.927 1.026 0.523 1.001 1.674 0.515 1.264 1.18 0.581 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.371 1.142 6.178 0.307 8.336 0.5 0.051 0.03 0.045
1703.4 2.086 1.986 1.91 1.159 2.573 1.607 0.953 1.09 0.927 1.026 0.523 1.001 1.673 0.515 1.263 1.18 0.582 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.371 1.143 6.179 0.307 8.339 0.501 0.053 0.031 0.047
1703.5 2.086 1.986 1.91 1.159 2.573 1.608 0.953 1.09 0.927 1.026 0.523 1.001 1.673 0.515 1.262 1.18 0.582 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.371 1.143 6.18 0.307 8.342 0.501 0.056 0.033 0.049
1703.6 2.086 1.986 1.91 1.159 2.574 1.608 0.953 1.089 0.927 1.026 0.523 1.001 1.672 0.515 1.26 1.181 0.582 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.371 1.143 6.181 0.307 8.346 0.501 0.058 0.034 0.051
1703.7 2.086 1.986 1.91 1.159 2.574 1.608 0.953 1.089 0.927 1.026 0.523 1.001 1.671 0.515 1.259 1.181 0.582 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.372 1.143 6.183 0.307 8.349 0.501 0.06 0.035 0.053
1703.8 2.086 1.986 1.91 1.159 2.575 1.609 0.953 1.089 0.927 1.026 0.523 1.001 1.67 0.515 1.257 1.181 0.582 0.585 0.601 0.72 0.26 0.37 1.143 1.443 1.372 1.143 6.184 0.307 8.352 0.501 0.063 0.037 0.056
1703.9 2.086 1.986 1.91 1.159 2.575 1.609 0.953 1.089 0.927 1.026 0.523 1.001 1.669 0.515 1.256 1.181 0.583 0.585 0.602 0.719 0.26 0.37 1.143 1.443 1.372 1.143 6.185 0.307 8.355 0.501 0.065 0.038 0.058
1704.0 2.086 1.986 1.91 1.159 2.576 1.61 0.952 1.089 0.926 1.026 0.523 1.001 1.668 0.515 1.255 1.182 0.583 0.585 0.602 0.719 0.26 0.37 1.143 1.443 1.372 1.143 6.186 0.307 8.358 0.501 0.068 0.04 0.06
1704.1 2.086 1.986 1.91 1.159 2.576 1.61 0.952 1.089 0.926 1.026 0.523 1.001 1.667 0.515 1.253 1.182 0.583 0.585 0.602 0.719 0.26 0.37 1.143 1.443 1.372 1.143 6.188 0.307 8.361 0.501 0.07 0.041 0.063
1704.2 2.086 1.986 1.91 1.159 2.577 1.611 0.952 1.089 0.926 1.026 0.523 1.001 1.665 0.515 1.251 1.182 0.584 0.585 0.602 0.719 0.26 0.37 1.143 1.443 1.372 1.144 6.189 0.307 8.365 0.501 0.073 0.043 0.065
1704.3 2.086 1.986 1.91 1.159 2.577 1.611 0.952 1.089 0.926 1.026 0.523 1.001 1.664 0.515 1.25 1.182 0.584 0.585 0.602 0.719 0.26 0.37 1.143 1.443 1.372 1.144 6.19 0.307 8.368 0.501 0.076 0.045 0.068
1704.4 2.086 1.986 1.91 1.159 2.578 1.612 0.952 1.089 0.926 1.026 0.523 1.001 1.663 0.515 1.248 1.183 0.584 0.584 0.602 0.719 0.26 0.37 1.143 1.443 1.373 1.144 6.192 0.307 8.371 0.501 0.079 0.046 0.071
1704.5 2.086 1.986 1.91 1.159 2.578 1.612 0.951 1.089 0.926 1.026 0.523 1.001 1.662 0.515 1.246 1.183 0.585 0.584 0.602 0.719 0.26 0.37 1.143 1.443 1.373 1.144 6.193 0.307 8.374 0.501 0.082 0.048 0.074
1704.6 2.086 1.986 1.91 1.159 2.579 1.613 0.951 1.089 0.925 1.026 0.523 1.001 1.66 0.515 1.245 1.183 0.585 0.584 0.602 0.719 0.26 0.37 1.143 1.443 1.373 1.144 6.194 0.307 8.377 0.501 0.085 0.05 0.077
1704.7 2.086 1.986 1.91 1.159 2.579 1.613 0.951 1.088 0.925 1.026 0.523 1.001 1.659 0.515 1.243 1.183 0.585 0.584 0.602 0.718 0.26 0.37 1.143 1.443 1.373 1.144 6.195 0.307 8.38 0.502 0.088 0.052 0.08
1704.8 2.086 1.986 1.91 1.159 2.58 1.614 0.951 1.088 0.925 1.026 0.523 1.001 1.658 0.515 1.241 1.184 0.586 0.584 0.602 0.718 0.26 0.37 1.143 1.443 1.373 1.144 6.197 0.307 8.383 0.502 0.092 0.054 0.083
1704.9 2.086 1.986 1.91 1.159 2.58 1.615 0.951 1.088 0.925 1.026 0.523 1.001 1.656 0.515 1.239 1.184 0.586 0.584 0.602 0.718 0.26 0.37 1.143 1.443 1.373 1.144 6.198 0.306 8.386 0.502 0.095 0.056 0.087
1705.0 2.086 1.986 1.91 1.159 2.581 1.615 0.95 1.088 0.925 1.026 0.523 1.001 1.655 0.515 1.237 1.185 0.586 0.584 0.602 0.718 0.26 0.37 1.143 1.443 1.373 1.145 6.199 0.306 8.39 0.502 0.099 0.058 0.09
1705.1 2.086 1.986 1.91 1.159 2.582 1.616 0.95 1.088 0.925 1.026 0.523 1.001 1.653 0.515 1.235 1.185 0.587 0.584 0.602 0.718 0.26 0.37 1.143 1.443 1.374 1.145 6.201 0.306 8.393 0.502 0.102 0.06 0.094
1705.2 2.086 1.986 1.91 1.159 2.582 1.616 0.95 1.088 0.924 1.026 0.523 1.001 1.652 0.515 1.233 1.185 0.587 0.584 0.603 0.718 0.26 0.37 1.143 1.443 1.374 1.145 6.202 0.306 8.396 0.502 0.106 0.062 0.098
1705.3 2.086 1.986 1.91 1.159 2.583 1.617 0.95 1.088 0.924 1.025 0.523 1.0 1.65 0.514 1.231 1.186 0.588 0.584 0.603 0.717 0.26 0.37 1.143 1.443 1.374 1.145 6.203 0.306 8.399 0.502 0.11 0.064 0.101
1705.4 2.086 1.986 1.91 1.159 2.584 1.618 0.949 1.088 0.924 1.025 0.523 1.0 1.649 0.514 1.229 1.186 0.588 0.584 0.603 0.717 0.26 0.37 1.143 1.443 1.374 1.145 6.205 0.306 8.402 0.502 0.114 0.067 0.105
1705.5 2.086 1.986 1.91 1.159 2.584 1.618 0.949 1.087 0.924 1.025 0.523 1.0 1.647 0.514 1.227 1.187 0.589 0.584 0.603 0.717 0.26 0.37 1.143 1.443 1.374 1.145 6.206 0.306 8.405 0.502 0.118 0.069 0.109
1705.6 2.086 1.986 1.91 1.159 2.585 1.619 0.949 1.087 0.924 1.025 0.523 1.0 1.645 0.514 1.224 1.187 0.589 0.584 0.603 0.717 0.26 0.37 1.143 1.443 1.374 1.145 6.208 0.306 8.408 0.502 0.122 0.071 0.114
1705.7 2.086 1.986 1.91 1.159 2.586 1.62 0.948 1.087 0.923 1.025 0.523 1.0 1.643 0.514 1.222 1.188 0.59 0.584 0.603 0.717 0.259 0.37 1.143 1.443 1.374 1.145 6.209 0.306 8.411 0.502 0.127 0.074 0.118
1705.8 2.086 1.986 1.91 1.159 2.587 1.621 0.948 1.087 0.923 1.025 0.523 1.0 1.641 0.514 1.22 1.188 0.59 0.584 0.603 0.717 0.259 0.37 1.143 1.443 1.375 1.146 6.21 0.305 8.414 0.502 0.131 0.076 0.123
1705.9 2.086 1.986 1.91 1.159 2.587 1.621 0.948 1.087 0.923 1.025 0.523 1.0 1.64 0.514 1.217 1.189 0.591 0.584 0.603 0.716 0.259 0.37 1.143 1.443 1.375 1.146 6.212 0.305 8.417 0.502 0.136 0.079 0.127
1706.0 2.086 1.986 1.91 1.159 2.588 1.622 0.947 1.087 0.923 1.025 0.523 1.0 1.638 0.514 1.215 1.189 0.591 0.584 0.603 0.716 0.259 0.37 1.143 1.443 1.375 1.146 6.213 0.305 8.42 0.502 0.141 0.082 0.132
1706.1 2.086 1.986 1.91 1.159 2.589 1.623 0.947 1.086 0.922 1.025 0.522 1.0 1.636 0.514 1.212 1.19 0.592 0.584 0.603 0.716 0.259 0.37 1.143 1.443 1.375 1.146 6.215 0.305 8.423 0.502 0.145 0.084 0.137
1706.2 2.086 1.986 1.91 1.159 2.59 1.624 0.947 1.086 0.922 1.025 0.522 1.0 1.634 0.513 1.21 1.19 0.592 0.583 0.604 0.716 0.259 0.37 1.143 1.443 1.375 1.146 6.216 0.305 8.426 0.502 0.15 0.087 0.142
1706.3 2.086 1.986 1.91 1.159 2.591 1.624 0.947 1.086 0.922 1.025 0.522 1.0 1.632 0.513 1.207 1.191 0.593 0.583 0.604 0.716 0.259 0.37 1.143 1.443 1.375 1.146 6.218 0.305 8.429 0.502 0.155 0.09 0.148
1706.4 2.086 1.986 1.91 1.159 2.591 1.625 0.946 1.086 0.922 1.025 0.522 1.0 1.63 0.513 1.205 1.192 0.593 0.583 0.604 0.715 0.259 0.37 1.143 1.443 1.376 1.146 6.219 0.305 8.432 0.502 0.161 0.093 0.153
1706.5 2.086 1.986 1.91 1.159 2.592 1.626 0.946 1.086 0.921 1.025 0.522 1.0 1.627 0.513 1.202 1.192 0.594 0.583 0.604 0.715 0.259 0.37 1.143 1.443 1.376 1.147 6.221 0.304 8.435 0.502 0.166 0.096 0.159
1706.6 2.086 1.986 1.91 1.159 2.593 1.627 0.945 1.086 0.921 1.024 0.522 1.0 1.625 0.513 1.2 1.193 0.595 0.583 0.604 0.715 0.259 0.37 1.143 1.443 1.376 1.147 6.222 0.304 8.438 0.502 0.171 0.099 0.165
1706.7 2.086 1.986 1.91 1.159 2.594 1.628 0.945 1.085 0.921 1.024 0.522 1.0 1.623 0.513 1.197 1.194 0.595 0.583 0.604 0.715 0.259 0.37 1.143 1.443 1.376 1.147 6.224 0.304 8.44 0.502 0.177 0.102 0.171
1706.8 2.086 1.986 1.91 1.159 2.595 1.629 0.945 1.085 0.92 1.024 0.522 1.0 1.621 0.513 1.194 1.194 0.596 0.583 0.604 0.715 0.259 0.37 1.143 1.443 1.376 1.147 6.225 0.304 8.443 0.502 0.182 0.105 0.177
1706.9 2.086 1.986 1.91 1.159 2.596 1.629 0.944 1.085 0.92 1.024 0.522 1.0 1.618 0.512 1.191 1.195 0.597 0.583 0.605 0.714 0.259 0.37 1.143 1.443 1.376 1.147 6.227 0.304 8.446 0.503 0.188 0.108 0.183
1707.0 2.086 1.986 1.91 1.159 2.596 1.63 0.944 1.085 0.92 1.024 0.522 1.0 1.616 0.512 1.189 1.196 0.597 0.583 0.605 0.714 0.259 0.37 1.143 1.443 1.377 1.147 6.228 0.304 8.449 0.503 0.194 0.112 0.189
1707.1 2.086 1.986 1.91 1.159 2.597 1.631 0.944 1.085 0.919 1.024 0.522 1.0 1.614 0.512 1.186 1.197 0.598 0.583 0.605 0.714 0.259 0.37 1.143 1.443 1.377 1.147 6.23 0.303 8.452 0.503 0.2 0.115 0.196
1707.2 2.086 1.986 1.91 1.159 2.598 1.632 0.943 1.084 0.919 1.024 0.522 1.0 1.611 0.512 1.183 1.197 0.599 0.583 0.605 0.714 0.259 0.37 1.143 1.443 1.377 1.147 6.231 0.303 8.455 0.503 0.206 0.118 0.203
1707.3 2.086 1.986 1.91 1.159 2.599 1.633 0.943 1.084 0.919 1.024 0.522 1.0 1.609 0.512 1.18 1.198 0.599 0.583 0.605 0.714 0.259 0.37 1.143 1.443 1.377 1.148 6.233 0.303 8.458 0.503 0.212 0.122 0.21
1707.4 2.086 1.986 1.91 1.159 2.6 1.634 0.942 1.084 0.918 1.024 0.522 1.0 1.606 0.511 1.177 1.199 0.6 0.583 0.605 0.713 0.259 0.37 1.143 1.443 1.377 1.148 6.234 0.303 8.46 0.503 0.218 0.125 0.217
1707.5 2.086 1.986 1.91 1.159 2.601 1.635 0.942 1.084 0.918 1.024 0.522 1.0 1.604 0.511 1.174 1.2 0.601 0.583 0.605 0.713 0.259 0.37 1.143 1.443 1.377 1.148 6.236 0.303 8.463 0.503 0.225 0.129 0.224
1707.6 2.086 1.986 1.91 1.159 2.602 1.636 0.941 1.084 0.918 1.023 0.522 1.0 1.601 0.511 1.172 1.201 0.602 0.583 0.605 0.713 0.259 0.37 1.143 1.443 1.378 1.148 6.238 0.302 8.466 0.503 0.231 0.132 0.232
1707.7 2.086 1.986 1.91 1.159 2.603 1.636 0.941 1.083 0.917 1.023 0.522 1.0 1.599 0.511 1.169 1.202 0.602 0.583 0.606 0.713 0.259 0.37 1.143 1.443 1.378 1.148 6.239 0.302 8.469 0.503 0.238 0.136 0.239
1707.8 2.086 1.986 1.91 1.159 2.604 1.637 0.941 1.083 0.917 1.023 0.522 1.0 1.596 0.51 1.166 1.203 0.603 0.583 0.606 0.713 0.259 0.37 1.143 1.443 1.378 1.148 6.241 0.302 8.471 0.503 0.244 0.14 0.247
1707.9 2.086 1.986 1.91 1.159 2.605 1.638 0.94 1.083 0.917 1.023 0.522 0.999 1.594 0.51 1.163 1.204 0.604 0.583 0.606 0.712 0.259 0.37 1.143 1.443 1.378 1.149 6.243 0.302 8.474 0.503 0.251 0.143 0.255
1708.0 2.086 1.986 1.91 1.159 2.606 1.639 0.94 1.083 0.916 1.023 0.522 0.999 1.591 0.51 1.16 1.205 0.605 0.583 0.606 0.712 0.259 0.37 1.143 1.443 1.378 1.149 6.244 0.302 8.477 0.503 0.258 0.147 0.263
1708.1 2.086 1.986 1.91 1.159 2.607 1.64 0.939 1.082 0.916 1.023 0.522 0.999 1.588 0.51 1.157 1.206 0.606 0.583 0.606 0.712 0.259 0.37 1.143 1.443 1.378 1.149 6.246 0.301 8.48 0.503 0.265 0.151 0.271
1708.2 2.086 1.986 1.91 1.159 2.607 1.641 0.939 1.082 0.915 1.023 0.522 0.999 1.586 0.509 1.155 1.207 0.606 0.583 0.606 0.712 0.259 0.37 1.143 1.443 1.379 1.149 6.248 0.301 8.482 0.503 0.271 0.155 0.28
1708.3 2.086 1.986 1.91 1.159 2.608 1.642 0.938 1.082 0.915 1.023 0.522 0.999 1.583 0.509 1.152 1.208 0.607 0.583 0.606 0.711 0.259 0.37 1.143 1.443 1.379 1.149 6.25 0.301 8.485 0.503 0.279 0.159 0.288
1708.4 2.086 1.986 1.91 1.159 2.609 1.643 0.938 1.082 0.915 1.022 0.522 0.999 1.58 0.509 1.149 1.209 0.608 0.583 0.607 0.711 0.259 0.37 1.143 1.443 1.379 1.149 6.251 0.301 8.487 0.503 0.286 0.163 0.297
1708.5 2.086 1.986 1.91 1.159 2.61 1.643 0.937 1.081 0.914 1.022 0.522 0.999 1.578 0.508 1.146 1.21 0.609 0.583 0.607 0.711 0.259 0.37 1.143 1.443 1.379 1.149 6.253 0.3 8.49 0.503 0.293 0.166 0.306
1708.6 2.086 1.986 1.91 1.159 2.611 1.644 0.937 1.081 0.914 1.022 0.522 0.999 1.575 0.508 1.143 1.211 0.61 0.583 0.607 0.711 0.259 0.37 1.143 1.443 1.379 1.15 6.255 0.3 8.493 0.503 0.3 0.17 0.315
1708.7 2.086 1.986 1.91 1.159 2.612 1.645 0.936 1.081 0.913 1.022 0.522 0.999 1.572 0.508 1.141 1.212 0.611 0.583 0.607 0.711 0.258 0.37 1.143 1.443 1.38 1.15 6.257 0.3 8.495 0.503 0.307 0.174 0.324
1708.8 2.086 1.986 1.91 1.159 2.613 1.646 0.936 1.08 0.913 1.022 0.522 0.999 1.57 0.507 1.138 1.214 0.612 0.583 0.607 0.71 0.258 0.37 1.143 1.443 1.38 1.15 6.258 0.3 8.498 0.502 0.315 0.178 0.333
1708.9 2.086 1.986 1.91 1.159 2.614 1.647 0.935 1.08 0.912 1.022 0.522 0.999 1.567 0.507 1.135 1.215 0.612 0.583 0.607 0.71 0.258 0.37 1.143 1.443 1.38 1.15 6.26 0.299 8.5 0.502 0.322 0.182 0.343
1709.0 2.086 1.986 1.91 1.159 2.615 1.648 0.935 1.08 0.912 1.022 0.522 0.999 1.564 0.507 1.133 1.216 0.613 0.583 0.607 0.71 0.258 0.37 1.143 1.443 1.38 1.15 6.262 0.299 8.503 0.502 0.329 0.186 0.352
1709.1 2.086 1.986 1.91 1.159 2.615 1.648 0.934 1.08 0.912 1.021 0.522 0.999 1.562 0.506 1.13 1.217 0.614 0.583 0.607 0.71 0.258 0.37 1.143 1.443 1.38 1.151 6.264 0.299 8.505 0.502 0.337 0.19 0.362
1709.2 2.086 1.986 1.91 1.159 2.616 1.649 0.934 1.079 0.911 1.021 0.522 0.999 1.559 0.506 1.128 1.219 0.615 0.583 0.608 0.709 0.258 0.37 1.143 1.443 1.381 1.151 6.266 0.299 8.508 0.502 0.344 0.195 0.372
1709.3 2.086 1.986 1.91 1.159 2.617 1.65 0.933 1.079 0.911 1.021 0.522 0.998 1.556 0.506 1.125 1.22 0.616 0.583 0.608 0.709 0.258 0.37 1.143 1.443 1.381 1.151 6.268 0.299 8.51 0.502 0.352 0.199 0.382
1709.4 2.086 1.986 1.91 1.159 2.618 1.651 0.933 1.079 0.91 1.021 0.522 0.998 1.554 0.505 1.123 1.221 0.617 0.583 0.608 0.709 0.258 0.37 1.143 1.443 1.381 1.151 6.27 0.298 8.513 0.502 0.36 0.203 0.392
1709.5 2.086 1.986 1.91 1.159 2.619 1.651 0.932 1.079 0.91 1.021 0.522 0.998 1.551 0.505 1.12 1.223 0.618 0.584 0.608 0.709 0.258 0.37 1.143 1.443 1.381 1.151 6.272 0.298 8.515 0.502 0.367 0.207 0.402
1709.6 2.086 1.986 1.91 1.159 2.619 1.652 0.932 1.078 0.909 1.021 0.521 0.998 1.548 0.505 1.118 1.224 0.619 0.584 0.608 0.709 0.258 0.37 1.143 1.443 1.381 1.151 6.274 0.298 8.518 0.502 0.375 0.211 0.413
1709.7 2.086 1.986 1.91 1.159 2.62 1.653 0.931 1.078 0.909 1.02 0.521 0.998 1.546 0.504 1.116 1.225 0.62 0.584 0.608 0.708 0.258 0.37 1.143 1.443 1.382 1.152 6.276 0.298 8.52 0.502 0.382 0.215 0.423
1709.8 2.086 1.986 1.91 1.159 2.621 1.653 0.931 1.078 0.908 1.02 0.521 0.998 1.543 0.504 1.114 1.227 0.621 0.584 0.608 0.708 0.258 0.37 1.143 1.443 1.382 1.152 6.278 0.297 8.523 0.502 0.39 0.219 0.433
1709.9 2.086 1.986 1.91 1.159 2.621 1.654 0.93 1.077 0.908 1.02 0.521 0.998 1.541 0.504 1.111 1.228 0.622 0.584 0.608 0.708 0.258 0.37 1.143 1.443 1.382 1.152 6.28 0.297 8.525 0.502 0.398 0.223 0.444
1710.0 2.086 1.986 1.91 1.159 2.622 1.654 0.93 1.077 0.908 1.02 0.521 0.998 1.538 0.503 1.109 1.23 0.622 0.584 0.608 0.708 0.258 0.37 1.143 1.443 1.382 1.152 6.282 0.297 8.527 0.502 0.405 0.227 0.455
1710.1 2.086 1.986 1.91 1.159 2.623 1.655 0.929 1.077 0.907 1.02 0.521 0.998 1.536 0.503 1.107 1.231 0.623 0.584 0.608 0.708 0.258 0.37 1.143 1.443 1.383 1.152 6.284 0.297 8.53 0.502 0.413 0.231 0.466
