300.0 2.086 1.986 1.91 0.01 2.785 1.814 0.009 0.015 0.009
300.1 2.086 1.986 1.91 0.01 2.785 1.814 0.008 0.018 0.009
300.2 2.086 1.986 1.91 0.01 2.785 1.814 0.008 0.022 0.009
300.3 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.024 0.009
300.4 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.026 0.01
300.5 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.028 0.01
300.6 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.03 0.011
300.7 2.086 1.986 1.91 0.01 2.785 1.814 0.006 0.032 0.012
300.8 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.033 0.012
300.9 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.035 0.013
301.0 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.037 0.014
301.1 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.038 0.014
301.2 2.086 1.986 1.91 0.01 2.785 1.814 0.007 0.04 0.015
301.3 2.086 1.986 1.91 0.01 2.785 1.814 0.008 0.042 0.016
301.4 2.086 1.986 1.91 0.01 2.785 1.814 0.008 0.044 0.017
301.5 2.086 1.986 1.91 0.01 2.785 1.814 0.008 0.046 0.017
301.6 2.086 1.986 1.91 0.01 2.785 1.814 0.009 0.048 0.018
301.7 2.086 1.986 1.91 0.01 2.785 1.814 0.009 0.05 0.019
301.8 2.086 1.986 1.91 0.01 2.785 1.814 0.01 0.052 0.02
301.9 2.086 1.986 1.91 0.01 2.785 1.814 0.01 0.054 0.021
302.0 2.086 1.986 1.91 0.01 2.785 1.814 0.011 0.056 0.022
302.1 2.086 1.986 1.91 0.01 2.785 1.814 0.011 0.059 0.023
302.2 2.086 1.986 1.91 0.01 2.785 1.814 0.012 0.061 0.024
302.3 2.086 1.986 1.91 0.01 2.785 1.814 0.012 0.064 0.025
302.4 2.086 1.986 1.91 0.01 2.785 1.814 0.013 0.066 0.026
302.5 2.086 1.986 1.91 0.01 2.785 1.814 0.014 0.069 0.027
302.6 2.086 1.986 1.91 0.01 2.785 1.814 0.014 0.072 0.028
302.7 2.086 1.986 1.91 0.01 2.785 1.814 0.015 0.075 0.029
302.8 2.086 1.986 1.91 0.01 2.785 1.814 0.016 0.078 0.03
302.9 2.086 1.986 1.91 0.01 2.785 1.814 0.017 0.081 0.032
303.0 2.086 1.986 1.91 0.01 2.785 1.814 0.017 0.085 0.033
303.1 2.086 1.986 1.91 0.01 2.785 1.814 0.018 0.088 0.034
303.2 2.086 1.986 1.91 0.01 2.785 1.814 0.019 0.092 0.036
303.3 2.086 1.986 1.91 0.01 2.785 1.814 0.02 0.095 0.037
303.4 2.086 1.986 1.91 0.01 2.785 1.814 0.021 0.099 0.039
303.5 2.086 1.986 1.91 0.01 2.785 1.814 0.022 0.103 0.04
303.6 2.086 1.986 1.91 0.01 2.785 1.814 0.024 0.107 0.042
303.7 2.086 1.986 1.91 0.01 2.785 1.814 0.025 0.111 0.044
303.8 2.086 1.986 1.91 0.01 2.785 1.814 0.026 0.116 0.046
303.9 2.086 1.986 1.91 0.01 2.785 1.814 0.027 0.12 0.048
304.0 2.086 1.986 1.91 0.01 2.785 1.814 0.029 0.125 0.049
304.1 2.086 1.986 1.91 0.01 2.785 1.814 0.03 0.13 0.051
304.2 2.086 1.986 1.91 0.01 2.785 1.814 0.032 0.134 0.054
304.3 2.086 1.986 1.91 0.01 2.785 1.814 0.033 0.139 0.056
304.4 2.086 1.986 1.91 0.01 2.785 1.814 0.035 0.145 0.058
304.5 2.086 1.986 1.91 0.01 2.785 1.814 0.037 0.15 0.06
304.6 2.086 1.986 1.91 0.01 2.785 1.814 0.039 0.155 0.062
304.7 2.086 1.986 1.91 0.01 2.785 1.814 0.041 0.161 0.065
304.8 2.086 1.986 1.91 0.01 2.785 1.814 0.043 0.167 0.067
304.9 2.086 1.986 1.91 0.01 2.785 1.814 0.045 0.172 0.07
305.0 2.086 1.986 1.91 0.01 2.785 1.814 0.047 0.179 0.073
305.1 2.086 1.986 1.91 0.01 2.785 1.814 0.05 0.185 0.075
305.2 2.086 1.986 1.91 0.01 2.785 1.814 0.052 0.191 0.078
305.3 2.086 1.986 1.91 0.01 2.785 1.814 0.055 0.197 0.081
305.4 2.086 1.986 1.91 0.01 2.785 1.814 0.057 0.204 0.084
305.5 2.086 1.986 1.91 0.01 2.785 1.814 0.06 0.211 0.087
305.6 2.086 1.986 1.91 0.01 2.785 1.814 0.063 0.218 0.09
305.7 2.086 1.986 1.91 0.01 2.785 1.814 0.066 0.224 0.093
305.8 2.086 1.986 1.91 0.01 2.785 1.814 0.069 0.232 0.097
305.9 2.086 1.986 1.91 0.01 2.785 1.814 0.072 0.239 0.1
