2901.0 2.086 1.986 1.91 1.159 2.693 1.722 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.247 1.918 16.887 0.389 31.464 0.685 1.261 0.668 1.884 1.654 0.618 0.949 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.635 0.888 1.37 1.062 0.167 0.152 0.007 0.556 0.013 0.008 0.011 0.035
2901.1 2.086 1.986 1.91 1.159 2.693 1.722 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.888 0.389 31.466 0.685 1.261 0.668 1.884 1.654 0.618 0.949 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.634 0.888 1.37 1.062 0.167 0.152 0.007 0.557 0.013 0.008 0.011 0.038
2901.2 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.889 0.389 31.467 0.685 1.261 0.668 1.884 1.654 0.617 0.948 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.634 0.888 1.37 1.062 0.167 0.152 0.007 0.557 0.013 0.008 0.011 0.04
2901.3 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.889 0.389 31.468 0.685 1.261 0.668 1.884 1.653 0.617 0.948 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.634 0.888 1.37 1.062 0.167 0.152 0.007 0.558 0.013 0.008 0.011 0.042
2901.4 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.89 0.389 31.47 0.685 1.261 0.668 1.884 1.653 0.617 0.948 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.634 0.887 1.369 1.062 0.167 0.152 0.007 0.558 0.013 0.008 0.011 0.044
2901.5 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.891 0.389 31.471 0.685 1.261 0.668 1.884 1.653 0.617 0.948 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.634 0.887 1.369 1.062 0.167 0.152 0.007 0.559 0.013 0.008 0.011 0.046
2901.6 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.891 0.389 31.473 0.685 1.261 0.668 1.884 1.653 0.617 0.948 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.634 0.887 1.369 1.062 0.167 0.152 0.007 0.559 0.013 0.008 0.011 0.048
2901.7 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.892 0.389 31.474 0.685 1.261 0.668 1.884 1.653 0.617 0.948 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.634 0.887 1.369 1.062 0.167 0.152 0.007 0.56 0.013 0.008 0.011 0.05
2901.8 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.892 0.389 31.475 0.685 1.261 0.668 1.884 1.652 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.886 1.369 1.062 0.167 0.152 0.007 0.56 0.013 0.008 0.011 0.052
2901.9 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.893 0.389 31.477 0.685 1.261 0.668 1.884 1.652 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.886 1.369 1.062 0.167 0.152 0.007 0.561 0.013 0.008 0.011 0.054
2902.0 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.894 0.389 31.478 0.685 1.261 0.668 1.884 1.652 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.886 1.369 1.062 0.167 0.152 0.007 0.561 0.013 0.008 0.011 0.056
2902.1 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.894 0.389 31.48 0.685 1.261 0.668 1.884 1.652 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.886 1.368 1.062 0.167 0.152 0.007 0.561 0.013 0.008 0.011 0.058
2902.2 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.895 0.389 31.481 0.685 1.261 0.668 1.884 1.651 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.885 1.368 1.062 0.167 0.152 0.007 0.562 0.013 0.008 0.011 0.06
2902.3 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.896 0.389 31.483 0.685 1.261 0.668 1.884 1.651 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.885 1.368 1.062 0.167 0.152 0.007 0.562 0.013 0.008 0.011 0.062
2902.4 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.896 0.389 31.484 0.685 1.261 0.668 1.884 1.651 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.885 1.368 1.062 0.167 0.152 0.007 0.563 0.013 0.008 0.011 0.064
2902.5 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.897 0.389 31.485 0.685 1.261 0.668 1.884 1.651 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.633 0.885 1.368 1.062 0.167 0.152 0.007 0.563 0.013 0.008 0.011 0.066
2902.6 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.897 0.389 31.487 0.685 1.261 0.668 1.884 1.65 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.885 1.368 1.062 0.167 0.152 0.007 0.564 0.013 0.008 0.011 0.068
2902.7 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.898 0.389 31.488 0.685 1.261 0.668 1.884 1.65 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.884 1.367 1.062 0.167 0.152 0.007 0.564 0.013 0.009 0.011 0.07
2902.8 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.918 16.899 0.389 31.49 0.685 1.261 0.668 1.884 1.65 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.884 1.367 1.062 0.167 0.152 0.007 0.565 0.013 0.009 0.011 0.072
2902.9 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.919 16.899 0.389 31.491 0.685 1.261 0.668 1.884 1.65 0.617 0.947 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.884 1.367 1.062 0.167 0.152 0.007 0.565 0.013 0.009 0.011 0.074
2903.0 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.919 16.9 0.389 31.492 0.685 1.261 0.668 1.884 1.649 0.617 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.884 1.367 1.062 0.167 0.152 0.007 0.566 0.013 0.009 0.011 0.076
2903.1 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.919 16.9 0.389 31.494 0.685 1.261 0.668 1.884 1.649 0.617 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.883 1.367 1.062 0.167 0.152 0.007 0.566 0.013 0.009 0.011 0.077
2903.2 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.919 16.901 0.389 31.495 0.685 1.261 0.668 1.884 1.649 0.617 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.883 1.367 1.062 0.167 0.152 0.007 0.566 0.013 0.009 0.011 0.079
2903.3 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.919 16.902 0.389 31.497 0.685 1.261 0.668 1.884 1.649 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.883 1.366 1.062 0.167 0.152 0.007 0.567 0.013 0.009 0.011 0.081
2903.4 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.919 16.902 0.389 31.498 0.685 1.261 0.668 1.884 1.649 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.632 0.883 1.366 1.062 0.167 0.152 0.007 0.567 0.013 0.009 0.011 0.083
2903.5 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.248 1.919 16.903 0.389 31.499 0.685 1.261 0.668 1.884 1.648 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.883 1.366 1.062 0.167 0.152 0.007 0.568 0.013 0.009 0.011 0.085
2903.6 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.904 0.389 31.501 0.685 1.261 0.668 1.884 1.648 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.882 1.366 1.062 0.167 0.152 0.007 0.568 0.013 0.009 0.011 0.087
2903.7 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.904 0.389 31.502 0.685 1.261 0.668 1.884 1.648 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.882 1.366 1.062 0.167 0.152 0.007 0.569 0.013 0.009 0.011 0.089
2903.8 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.905 0.389 31.504 0.685 1.261 0.668 1.884 1.648 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.882 1.366 1.062 0.167 0.152 0.007 0.569 0.013 0.01 0.011 0.091
2903.9 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.905 0.389 31.505 0.685 1.261 0.668 1.884 1.647 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.882 1.365 1.062 0.167 0.152 0.007 0.57 0.013 0.01 0.011 0.093
2904.0 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.906 0.389 31.507 0.685 1.261 0.668 1.884 1.647 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.882 1.365 1.062 0.167 0.152 0.007 0.57 0.013 0.01 0.011 0.095
2904.1 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.907 0.389 31.508 0.685 1.261 0.668 1.884 1.647 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.881 1.365 1.062 0.167 0.152 0.007 0.571 0.013 0.01 0.012 0.097
2904.2 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.907 0.389 31.509 0.685 1.261 0.668 1.884 1.647 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.881 1.365 1.062 0.167 0.152 0.007 0.571 0.013 0.01 0.012 0.099
2904.3 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.908 0.389 31.511 0.685 1.261 0.668 1.884 1.647 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.631 0.881 1.365 1.062 0.167 0.152 0.007 0.571 0.013 0.01 0.012 0.101
2904.4 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.908 0.389 31.512 0.685 1.261 0.668 1.884 1.646 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.881 1.365 1.062 0.167 0.152 0.007 0.572 0.013 0.01 0.012 0.102
2904.5 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.909 0.389 31.514 0.685 1.261 0.668 1.884 1.646 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.88 1.365 1.062 0.167 0.152 0.007 0.572 0.013 0.01 0.012 0.104
2904.6 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.91 0.389 31.515 0.685 1.261 0.668 1.884 1.646 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.88 1.364 1.062 0.167 0.152 0.007 0.573 0.013 0.011 0.012 0.106
2904.7 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.91 0.389 31.516 0.685 1.261 0.668 1.884 1.646 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.88 1.364 1.062 0.167 0.152 0.007 0.573 0.013 0.011 0.012 0.108
2904.8 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.911 0.389 31.518 0.685 1.261 0.668 1.884 1.645 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.88 1.364 1.062 0.167 0.152 0.007 0.574 0.013 0.011 0.012 0.11
2904.9 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.912 0.389 31.519 0.685 1.261 0.668 1.884 1.645 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.88 1.364 1.062 0.167 0.152 0.007 0.574 0.013 0.011 0.012 0.112
2905.0 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.912 0.389 31.521 0.685 1.261 0.668 1.884 1.645 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.879 1.364 1.062 0.167 0.152 0.007 0.575 0.013 0.011 0.012 0.114
2905.1 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.913 0.389 31.522 0.685 1.261 0.668 1.884 1.645 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.879 1.364 1.062 0.167 0.152 0.007 0.575 0.013 0.011 0.012 0.116
2905.2 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.913 0.389 31.524 0.685 1.261 0.668 1.884 1.645 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.63 0.879 1.363 1.062 0.167 0.152 0.007 0.576 0.013 0.012 0.013 0.118
2905.3 2.086 1.986 1.91 1.159 2.693 1.723 0.954 1.09 0.927 1.026 0.523 1.0 1.903 0.571 1.332 1.097 0.538 0.565 0.495 0.534 0.166 0.37 1.143 1.443 2.249 1.919 16.914 0.389 31.525 0.685 1.261 0.668 1.884 1.644 0.616 0.946 2.07 1.317 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.035 1.268 0.897 1.565 0.629 0.879 1.363 1.062 0.167 0.152 0.007 0.576 0.013 0.012 0.013 0.12
