2801.0 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.206 1.882 16.269 0.386 30.011 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.041 0.168 0.151 0.006 0.018 0.013
2801.1 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.206 1.882 16.27 0.386 30.013 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.151 0.006 0.018 0.013
2801.2 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.27 0.386 30.014 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.151 0.006 0.019 0.013
2801.3 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.271 0.386 30.016 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.151 0.006 0.02 0.013
2801.4 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.272 0.386 30.017 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.151 0.006 0.02 0.013
2801.5 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.272 0.386 30.019 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.151 0.006 0.021 0.013
2801.6 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.273 0.386 30.02 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.151 0.006 0.022 0.013
2801.7 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.273 0.386 30.021 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.151 0.006 0.022 0.013
2801.8 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.274 0.386 30.023 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.152 0.006 0.023 0.013
2801.9 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.275 0.386 30.024 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.042 0.168 0.152 0.006 0.023 0.013
2802.0 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.275 0.386 30.026 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.024 0.013
2802.1 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.276 0.386 30.027 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.025 0.013
2802.2 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.276 0.386 30.029 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.025 0.013
2802.3 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.277 0.386 30.03 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.026 0.013
2802.4 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.278 0.386 30.032 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.027 0.013
2802.5 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.278 0.386 30.033 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.314 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.027 0.013
2802.6 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.279 0.386 30.035 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.028 0.013
2802.7 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.28 0.386 30.036 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.043 0.168 0.152 0.006 0.028 0.013
2802.8 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.28 0.386 30.038 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.029 0.013
2802.9 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.281 0.386 30.039 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.03 0.013
2803.0 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.882 16.281 0.386 30.041 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.56 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.03 0.013
2803.1 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.883 16.282 0.386 30.042 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.031 0.013
2803.2 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.883 16.283 0.386 30.044 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.032 0.013
2803.3 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.883 16.283 0.386 30.045 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.032 0.013
2803.4 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.883 16.284 0.386 30.047 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.033 0.013
2803.5 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.207 1.883 16.285 0.386 30.048 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.033 0.013
2803.6 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.285 0.386 30.05 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.044 0.168 0.152 0.006 0.034 0.013
2803.7 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.286 0.386 30.051 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.035 0.013
2803.8 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.286 0.386 30.053 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.035 0.013
2803.9 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.287 0.386 30.054 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.036 0.013
2804.0 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.288 0.386 30.056 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.037 0.013
2804.1 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.288 0.386 30.057 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.037 0.013
2804.2 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.289 0.386 30.059 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.038 0.013
2804.3 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.29 0.386 30.06 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.038 0.013
2804.4 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.29 0.386 30.062 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.039 0.013
2804.5 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.569 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.291 0.386 30.063 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.04 0.013
2804.6 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.291 0.386 30.065 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.893 1.561 0.637 0.891 1.37 1.045 0.168 0.152 0.006 0.04 0.013
2804.7 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.292 0.386 30.066 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.041 0.013
2804.8 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.293 0.386 30.068 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.042 0.013
2804.9 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.293 0.386 30.069 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.042 0.013
2805.0 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.294 0.386 30.071 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.043 0.013
2805.1 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.295 0.386 30.072 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.043 0.013
2805.2 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.295 0.386 30.074 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.044 0.013
2805.3 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.296 0.386 30.075 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.045 0.013
2805.4 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.296 0.386 30.077 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.045 0.013
2805.5 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.297 0.386 30.078 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.265 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.046 0.013
2805.6 2.086 1.986 1.91 1.159 2.689 1.719 0.954 1.09 0.927 1.026 0.523 1.0 1.896 0.57 1.331 1.099 0.539 0.566 0.499 0.54 0.169 0.37 1.143 1.443 2.208 1.883 16.298 0.386 30.08 0.678 1.26 0.667 1.882 1.655 0.618 0.954 2.068 1.315 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.034 1.266 0.894 1.561 0.637 0.891 1.37 1.046 0.168 0.152 0.006 0.046 0.013
