1100.0 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.014 0.009
1100.1 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.016 0.008
1100.2 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.018 0.007
1100.3 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.019 0.007
1100.4 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.021 0.006
1100.5 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.022 0.006
1100.6 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.022 0.005
1100.7 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.023 0.005
1100.8 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.024 0.004
1100.9 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.524 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.008 0.024 0.004
1101.0 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.025 0.004
1101.1 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.025 0.003
1101.2 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.026 0.003
1101.3 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.026 0.003
1101.4 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.027 0.003
1101.5 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.027 0.002
1101.6 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.027 0.002
1101.7 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.027 0.002
1101.8 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.028 0.002
1101.9 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.028 0.002
1102.0 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.028 0.002
1102.1 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.028 0.002
1102.2 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.028 0.002
1102.3 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.028 0.002
1102.4 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.028 0.001
1102.5 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1102.6 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1102.7 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1102.8 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1102.9 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.0 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.998 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.1 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.2 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.3 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.4 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.5 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.6 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.7 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.8 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
1103.9 2.086 1.986 1.91 1.159 2.785 1.814 0.954 1.09 0.927 1.025 0.523 0.999 2.049 0.611 1.353 1.063 0.522 0.556 0.328 0.322 0.075 0.009 0.029 0.001
