900.0 2.086 1.986 1.91 0.011 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.354 1.061 0.52 0.556 0.328 0.321 0.074 0.009 0.011 0.01
900.1 2.086 1.986 1.91 0.012 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.354 1.061 0.52 0.556 0.328 0.321 0.074 0.008 0.012 0.009
900.2 2.086 1.986 1.91 0.012 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.354 1.061 0.52 0.556 0.328 0.321 0.074 0.008 0.013 0.009
900.3 2.086 1.986 1.91 0.013 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.354 1.061 0.52 0.556 0.328 0.321 0.075 0.008 0.013 0.009
900.4 2.086 1.986 1.91 0.014 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.52 0.556 0.328 0.321 0.075 0.008 0.013 0.009
900.5 2.086 1.986 1.91 0.015 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.52 0.556 0.328 0.321 0.075 0.008 0.013 0.009
900.6 2.086 1.986 1.91 0.016 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.52 0.556 0.328 0.321 0.075 0.008 0.013 0.009
900.7 2.086 1.986 1.91 0.017 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.009
900.8 2.086 1.986 1.91 0.018 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.009
900.9 2.086 1.986 1.91 0.019 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.009
901.0 2.086 1.986 1.91 0.02 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.009
901.1 2.086 1.986 1.91 0.021 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.009
901.2 2.086 1.986 1.91 0.022 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.009
901.3 2.086 1.986 1.91 0.023 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.009
901.4 2.086 1.986 1.91 0.024 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.008
901.5 2.086 1.986 1.91 0.025 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.014 0.008
901.6 2.086 1.986 1.91 0.026 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
901.7 2.086 1.986 1.91 0.027 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
901.8 2.086 1.986 1.91 0.028 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
901.9 2.086 1.986 1.91 0.029 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
902.0 2.086 1.986 1.91 0.03 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
902.1 2.086 1.986 1.91 0.031 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
902.2 2.086 1.986 1.91 0.032 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
902.3 2.086 1.986 1.91 0.033 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.008 0.015 0.008
902.4 2.086 1.986 1.91 0.034 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.015 0.008
902.5 2.086 1.986 1.91 0.035 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.015 0.008
902.6 2.086 1.986 1.91 0.036 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.008
902.7 2.086 1.986 1.91 0.037 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.008
902.8 2.086 1.986 1.91 0.038 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
902.9 2.086 1.986 1.91 0.039 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.0 2.086 1.986 1.91 0.04 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.1 2.086 1.986 1.91 0.042 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.2 2.086 1.986 1.91 0.043 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.3 2.086 1.986 1.91 0.044 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.4 2.086 1.986 1.91 0.045 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.5 2.086 1.986 1.91 0.046 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.6 2.086 1.986 1.91 0.047 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.7 2.086 1.986 1.91 0.048 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.016 0.007
903.8 2.086 1.986 1.91 0.049 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.007
903.9 2.086 1.986 1.91 0.05 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.007
904.0 2.086 1.986 1.91 0.052 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.007
904.1 2.086 1.986 1.91 0.053 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.007
904.2 2.086 1.986 1.91 0.054 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.007
904.3 2.086 1.986 1.91 0.055 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.007
904.4 2.086 1.986 1.91 0.056 2.786 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.006
904.5 2.086 1.986 1.91 0.057 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.006
904.6 2.086 1.986 1.91 0.058 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.006
904.7 2.086 1.986 1.91 0.06 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.006
904.8 2.086 1.986 1.91 0.061 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.006
904.9 2.086 1.986 1.91 0.062 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.006
905.0 2.086 1.986 1.91 0.063 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.009 0.017 0.006
905.1 2.086 1.986 1.91 0.064 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
905.2 2.086 1.986 1.91 0.065 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
905.3 2.086 1.986 1.91 0.067 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
905.4 2.086 1.986 1.91 0.068 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
905.5 2.086 1.986 1.91 0.069 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
905.6 2.086 1.986 1.91 0.07 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
905.7 2.086 1.986 1.91 0.071 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
905.8 2.086 1.986 1.91 0.073 2.785 1.815 0.954 1.09 0.927 1.025 0.523 1.0 2.05 0.611 1.353 1.061 0.521 0.556 0.328 0.321 0.075 0.01 0.018 0.006
