2501.0 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.565 0.181 0.37 1.143 1.443 2.055 1.749 14.083 0.378 25.312 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.276 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.021
2501.1 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.565 0.181 0.37 1.143 1.443 2.055 1.749 14.084 0.378 25.314 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.276 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.022
2501.2 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.565 0.181 0.37 1.143 1.443 2.055 1.749 14.085 0.378 25.316 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.276 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.022
2501.3 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.565 0.181 0.37 1.143 1.443 2.055 1.749 14.086 0.378 25.317 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.276 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.023
2501.4 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.086 0.378 25.319 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.024
2501.5 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.087 0.378 25.321 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.024
2501.6 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.088 0.378 25.322 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.025
2501.7 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.089 0.378 25.324 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.01 0.007 0.025
2501.8 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.089 0.378 25.326 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.007 0.026
2501.9 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.872 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.09 0.378 25.327 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.007 0.026
2502.0 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.091 0.378 25.329 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.007 0.027
2502.1 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.092 0.378 25.331 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.007 0.027
2502.2 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.092 0.378 25.332 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.007 0.028
2502.3 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.093 0.378 25.334 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.008 0.028
2502.4 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.094 0.378 25.336 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.008 0.029
2502.5 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.095 0.378 25.337 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.011 0.008 0.029
2502.6 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.095 0.378 25.339 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.012 0.008 0.03
2502.7 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.055 1.749 14.096 0.378 25.341 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.012 0.008 0.03
2502.8 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.749 14.097 0.378 25.342 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.042 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.012 0.008 0.031
2502.9 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.749 14.097 0.378 25.344 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.012 0.008 0.031
2503.0 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.098 0.378 25.346 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.012 0.008 0.032
2503.1 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.099 0.378 25.347 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.012 0.008 0.032
2503.2 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.1 0.378 25.349 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.013 0.008 0.033
2503.3 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.1 0.378 25.351 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.013 0.008 0.033
2503.4 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.101 0.378 25.352 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.013 0.009 0.034
2503.5 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.102 0.378 25.354 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.013 0.009 0.034
2503.6 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.103 0.378 25.356 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.013 0.009 0.035
2503.7 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.563 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.103 0.378 25.357 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.013 0.009 0.035
2503.8 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.104 0.378 25.359 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.277 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.014 0.009 0.036
2503.9 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.105 0.378 25.361 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.014 0.009 0.036
2504.0 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.106 0.378 25.362 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.014 0.009 0.037
2504.1 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.106 0.378 25.364 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.014 0.009 0.038
2504.2 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.107 0.378 25.366 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.014 0.01 0.038
2504.3 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.108 0.378 25.367 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.015 0.01 0.039
2504.4 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.109 0.378 25.369 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.015 0.01 0.039
2504.5 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.056 1.75 14.109 0.378 25.371 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.015 0.01 0.04
2504.6 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.75 14.11 0.378 25.372 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.015 0.01 0.04
2504.7 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.75 14.111 0.378 25.374 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.016 0.01 0.041
2504.8 2.086 1.986 1.91 1.159 2.675 1.705 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.75 14.112 0.378 25.376 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.016 0.01 0.042
2504.9 2.086 1.986 1.91 1.159 2.675 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.75 14.112 0.378 25.377 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.016 0.011 0.042
2505.0 2.086 1.986 1.91 1.159 2.675 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.75 14.113 0.378 25.379 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.016 0.011 0.043
2505.1 2.086 1.986 1.91 1.159 2.675 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.75 14.114 0.378 25.381 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.016 0.011 0.043
2505.2 2.086 1.986 1.91 1.159 2.675 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.114 0.378 25.382 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.017 0.011 0.044
2505.3 2.086 1.986 1.91 1.159 2.675 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.115 0.378 25.384 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.017 0.011 0.045
2505.4 2.086 1.986 1.91 1.159 2.675 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.116 0.378 25.385 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.017 0.011 0.045
2505.5 2.086 1.986 1.91 1.159 2.675 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.117 0.378 25.387 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.017 0.012 0.046
2505.6 2.086 1.986 1.91 1.159 2.676 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.117 0.378 25.389 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.021 1.268 0.897 1.564 0.018 0.012 0.047
2505.7 2.086 1.986 1.91 1.159 2.676 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.118 0.378 25.39 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.022 1.268 0.897 1.564 0.018 0.012 0.047
2505.8 2.086 1.986 1.91 1.159 2.676 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.119 0.379 25.392 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.022 1.268 0.897 1.564 0.018 0.012 0.048
2505.9 2.086 1.986 1.91 1.159 2.676 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.12 0.379 25.394 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.022 1.268 0.897 1.564 0.018 0.012 0.049
2506.0 2.086 1.986 1.91 1.159 2.676 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.109 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.12 0.379 25.395 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.022 1.268 0.897 1.564 0.019 0.012 0.049
2506.1 2.086 1.986 1.91 1.159 2.676 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.108 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.121 0.379 25.397 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.022 1.268 0.897 1.564 0.019 0.013 0.05
2506.2 2.086 1.986 1.91 1.159 2.676 1.706 0.954 1.09 0.927 1.026 0.523 1.0 1.873 0.564 1.326 1.108 0.544 0.568 0.515 0.564 0.181 0.37 1.143 1.443 2.057 1.751 14.122 0.379 25.399 0.661 1.255 0.664 1.873 1.655 0.618 0.954 2.043 1.278 0.454 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.022 1.268 0.897 1.564 0.019 0.013 0.051
