400.0 2.086 1.986 1.91 0.01 2.785 1.815 0.954 1.09 0.927 0.01 0.008 0.011
400.1 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.01 0.008 0.012
400.2 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
400.3 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
400.4 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
400.5 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
400.6 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
400.7 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
400.8 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
400.9 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.0 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.1 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.2 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.3 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.4 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.5 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.6 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.7 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.8 2.086 1.986 1.91 0.01 2.786 1.815 0.954 1.09 0.927 0.011 0.007 0.012
401.9 2.086 1.986 1.91 0.01 2.786 1.816 0.954 1.09 0.927 0.011 0.007 0.012
402.0 2.086 1.986 1.91 0.01 2.786 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.1 2.086 1.986 1.91 0.01 2.786 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.2 2.086 1.986 1.91 0.01 2.786 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.3 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.4 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.5 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.6 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.7 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.8 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
402.9 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
403.0 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
403.1 2.086 1.986 1.91 0.01 2.787 1.816 0.954 1.09 0.927 0.012 0.007 0.012
