3001.0 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.287 1.953 17.501 0.391 32.849 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.634 0.886 1.366 1.062 0.164 0.149 0.007 0.952 0.013 1.592 0.48 1.897 0.009 0.018 0.013
3001.1 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.501 0.391 32.85 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.634 0.886 1.366 1.062 0.164 0.149 0.007 0.952 0.013 1.592 0.48 1.897 0.009 0.018 0.014
3001.2 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.502 0.391 32.852 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.952 0.013 1.592 0.48 1.897 0.009 0.019 0.014
3001.3 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.503 0.391 32.853 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.953 0.013 1.592 0.48 1.898 0.009 0.019 0.014
3001.4 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.503 0.391 32.854 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.953 0.013 1.592 0.48 1.898 0.01 0.02 0.014
3001.5 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.504 0.391 32.856 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.953 0.013 1.592 0.48 1.898 0.01 0.02 0.015
3001.6 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.504 0.391 32.857 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.954 0.013 1.592 0.48 1.898 0.01 0.021 0.015
3001.7 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.505 0.391 32.858 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.954 0.013 1.592 0.48 1.898 0.01 0.021 0.015
3001.8 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.506 0.391 32.86 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.954 0.013 1.592 0.48 1.898 0.01 0.022 0.016
3001.9 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.506 0.391 32.861 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.955 0.013 1.592 0.48 1.898 0.011 0.022 0.016
3002.0 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.507 0.391 32.863 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.955 0.013 1.592 0.48 1.898 0.011 0.023 0.016
3002.1 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.507 0.391 32.864 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.955 0.013 1.592 0.48 1.898 0.011 0.023 0.017
3002.2 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.508 0.391 32.865 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.956 0.013 1.592 0.48 1.898 0.011 0.024 0.017
3002.3 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.509 0.391 32.867 0.69 1.262 0.668 1.886 1.681 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.366 1.062 0.164 0.149 0.007 0.956 0.013 1.593 0.48 1.898 0.012 0.024 0.017
3002.4 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.509 0.391 32.868 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.956 0.013 1.593 0.48 1.898 0.012 0.025 0.018
3002.5 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.51 0.391 32.869 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.957 0.013 1.593 0.48 1.898 0.012 0.025 0.018
3002.6 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.51 0.391 32.871 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.957 0.013 1.593 0.48 1.898 0.012 0.026 0.018
3002.7 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.511 0.391 32.872 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.957 0.013 1.593 0.48 1.898 0.013 0.026 0.019
3002.8 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.953 17.512 0.391 32.873 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.958 0.013 1.593 0.48 1.898 0.013 0.027 0.019
3002.9 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.954 17.512 0.391 32.875 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.958 0.013 1.593 0.48 1.898 0.013 0.027 0.02
3003.0 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.954 17.513 0.391 32.876 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.958 0.013 1.593 0.48 1.898 0.013 0.028 0.02
3003.1 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.954 17.513 0.391 32.877 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.959 0.013 1.593 0.48 1.898 0.014 0.028 0.02
3003.2 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.954 17.514 0.391 32.879 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.959 0.013 1.593 0.48 1.898 0.014 0.029 0.021
3003.3 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.954 17.515 0.391 32.88 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.959 0.013 1.593 0.48 1.898 0.014 0.03 0.021
3003.4 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.954 17.515 0.391 32.882 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.96 0.013 1.593 0.48 1.898 0.015 0.03 0.022
3003.5 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.288 1.954 17.516 0.391 32.883 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.96 0.013 1.593 0.48 1.898 0.015 0.031 0.022
3003.6 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.516 0.391 32.884 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.96 0.013 1.593 0.48 1.898 0.015 0.031 0.022
3003.7 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.517 0.391 32.886 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.961 0.013 1.593 0.48 1.898 0.016 0.032 0.023
3003.8 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.518 0.391 32.887 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.961 0.013 1.593 0.48 1.898 0.016 0.033 0.023
3003.9 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.518 0.391 32.888 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.961 0.013 1.593 0.48 1.898 0.016 0.033 0.024
3004.0 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.519 0.391 32.89 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.886 1.367 1.062 0.164 0.149 0.007 0.962 0.013 1.593 0.48 1.898 0.017 0.034 0.024
3004.1 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.519 0.391 32.891 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.962 0.013 1.593 0.48 1.898 0.017 0.035 0.025
3004.2 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.52 0.391 32.892 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.962 0.013 1.593 0.48 1.898 0.017 0.035 0.025
3004.3 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.521 0.391 32.894 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.963 0.013 1.593 0.48 1.898 0.018 0.036 0.026
3004.4 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.521 0.391 32.895 0.69 1.262 0.668 1.886 1.68 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.963 0.013 1.593 0.48 1.898 0.018 0.037 0.026
3004.5 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.522 0.391 32.896 0.69 1.262 0.668 1.886 1.679 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.963 0.013 1.593 0.48 1.898 0.018 0.038 0.027
3004.6 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.523 0.391 32.898 0.69 1.262 0.668 1.886 1.679 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.964 0.013 1.594 0.48 1.898 0.019 0.038 0.027
3004.7 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.523 0.391 32.899 0.69 1.262 0.668 1.886 1.679 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.964 0.013 1.594 0.48 1.898 0.019 0.039 0.028
3004.8 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.524 0.391 32.9 0.69 1.262 0.668 1.886 1.679 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.965 0.013 1.594 0.48 1.898 0.02 0.04 0.029
3004.9 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.524 0.391 32.902 0.69 1.262 0.668 1.886 1.679 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.965 0.013 1.594 0.48 1.898 0.02 0.041 0.029
3005.0 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.525 0.391 32.903 0.69 1.262 0.668 1.886 1.679 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.965 0.013 1.594 0.48 1.898 0.02 0.041 0.03
3005.1 2.086 1.986 1.91 1.159 2.696 1.726 0.954 1.09 0.927 1.024 0.525 0.996 1.909 0.573 1.333 1.095 0.537 0.565 0.491 0.528 0.163 0.37 1.143 1.443 2.289 1.954 17.526 0.391 32.905 0.69 1.262 0.668 1.886 1.679 0.623 0.962 2.072 1.319 0.462 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.036 1.268 0.897 1.565 0.635 0.887 1.367 1.062 0.164 0.149 0.007 0.966 0.013 1.594 0.48 1.898 0.021 0.042 0.03
