2701.0 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.33 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.505 0.385 28.485 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.266 0.896 1.564 0.637 0.891 1.37 0.021 0.01 0.005
2701.1 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.33 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.505 0.385 28.487 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.564 0.637 0.891 1.37 0.022 0.01 0.005
2701.2 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.33 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.506 0.385 28.488 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.022 0.01 0.005
2701.3 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.33 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.506 0.385 28.49 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.023 0.01 0.005
2701.4 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.33 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.507 0.385 28.491 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.024 0.01 0.005
2701.5 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.508 0.385 28.493 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.024 0.01 0.005
2701.6 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.508 0.385 28.494 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.025 0.01 0.005
2701.7 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.509 0.385 28.496 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.025 0.009 0.005
2701.8 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.549 0.173 0.37 1.143 1.443 2.154 1.837 15.51 0.385 28.497 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.026 0.009 0.005
2701.9 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.51 0.385 28.499 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.895 1.563 0.637 0.891 1.37 0.026 0.009 0.005
2702.0 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.511 0.385 28.5 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.027 0.009 0.005
2702.1 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.511 0.385 28.502 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.027 0.009 0.005
2702.2 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.512 0.385 28.503 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.028 0.009 0.005
2702.3 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.513 0.385 28.505 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.029 0.009 0.005
2702.4 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.513 0.385 28.507 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.029 0.009 0.005
2702.5 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.514 0.385 28.508 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.029 0.009 0.005
2702.6 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.515 0.385 28.51 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.03 0.009 0.005
2702.7 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.515 0.385 28.511 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.03 0.009 0.005
2702.8 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.516 0.385 28.513 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.265 0.894 1.562 0.637 0.891 1.37 0.031 0.009 0.005
2702.9 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.517 0.385 28.514 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.894 1.561 0.637 0.891 1.37 0.031 0.009 0.005
2703.0 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.517 0.385 28.516 0.675 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.894 1.561 0.637 0.891 1.37 0.032 0.009 0.005
2703.1 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.518 0.385 28.517 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.894 1.561 0.637 0.891 1.37 0.032 0.009 0.005
2703.2 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.519 0.385 28.519 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.894 1.561 0.637 0.891 1.37 0.033 0.009 0.005
2703.3 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.155 1.837 15.52 0.385 28.52 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.033 0.009 0.005
2703.4 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.156 1.837 15.52 0.385 28.522 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.034 0.009 0.005
2703.5 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.156 1.837 15.521 0.385 28.523 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.034 0.009 0.005
2703.6 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.156 1.837 15.522 0.385 28.525 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.034 0.009 0.005
2703.7 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.156 1.837 15.522 0.385 28.526 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.035 0.009 0.005
2703.8 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.505 0.548 0.173 0.37 1.143 1.443 2.156 1.837 15.523 0.385 28.528 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.035 0.009 0.005
2703.9 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.837 15.524 0.385 28.529 0.676 1.26 0.667 1.881 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.036 0.009 0.005
2704.0 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.837 15.524 0.385 28.531 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.036 0.009 0.005
2704.1 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.525 0.385 28.532 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.037 0.009 0.005
2704.2 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.526 0.385 28.534 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.561 0.637 0.891 1.37 0.037 0.009 0.005
2704.3 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.527 0.385 28.535 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.037 0.009 0.005
2704.4 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.527 0.385 28.537 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.038 0.009 0.005
2704.5 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.528 0.385 28.538 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.038 0.009 0.005
2704.6 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.529 0.385 28.54 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.039 0.009 0.005
2704.7 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.529 0.385 28.541 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.039 0.009 0.005
2704.8 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.53 0.385 28.543 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.04 0.009 0.005
2704.9 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.531 0.385 28.544 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.04 0.009 0.005
2705.0 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.156 1.838 15.532 0.385 28.546 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.04 0.009 0.005
2705.1 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.532 0.385 28.547 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.041 0.009 0.005
2705.2 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.533 0.385 28.549 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.893 1.56 0.637 0.891 1.37 0.041 0.009 0.005
2705.3 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.534 0.385 28.55 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.892 1.56 0.637 0.891 1.37 0.042 0.009 0.005
2705.4 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.534 0.385 28.552 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.892 1.56 0.637 0.891 1.37 0.042 0.009 0.005
2705.5 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.535 0.385 28.553 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.892 1.56 0.637 0.891 1.37 0.042 0.009 0.005
2705.6 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.536 0.385 28.555 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.892 1.56 0.637 0.891 1.37 0.043 0.01 0.005
2705.7 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.537 0.385 28.556 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.264 0.892 1.56 0.637 0.891 1.37 0.043 0.01 0.006
2705.8 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.537 0.385 28.558 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.263 0.892 1.56 0.637 0.891 1.37 0.044 0.01 0.006
2705.9 2.086 1.986 1.91 1.159 2.685 1.715 0.954 1.09 0.927 1.026 0.523 1.0 1.891 0.568 1.331 1.1 0.54 0.566 0.504 0.548 0.173 0.37 1.143 1.443 2.157 1.838 15.538 0.385 28.559 0.676 1.26 0.667 1.882 1.655 0.618 0.954 2.066 1.311 0.461 1.483 1.004 1.347 0.535 0.693 1.563 0.545 0.638 1.033 1.263 0.892 1.56 0.637 0.891 1.37 0.044 0.01 0.006
