2201.4 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.835 0.554 1.318 1.125 0.552 0.572 0.536 0.598 0.197 0.37 1.143 1.443 1.871 1.587 11.654 0.365 19.974 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.232 0.445 1.483 1.004 1.347 0.53 0.689 1.555 0.004 0.024 0.009
2201.5 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.835 0.554 1.318 1.125 0.552 0.572 0.536 0.598 0.197 0.37 1.143 1.443 1.871 1.587 11.655 0.365 19.976 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.232 0.445 1.483 1.004 1.347 0.53 0.689 1.555 0.004 0.025 0.009
2201.6 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.835 0.554 1.318 1.125 0.552 0.572 0.536 0.598 0.197 0.37 1.143 1.443 1.872 1.587 11.655 0.365 19.978 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.232 0.445 1.483 1.004 1.347 0.53 0.689 1.555 0.004 0.025 0.009
2201.7 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.835 0.554 1.318 1.125 0.552 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.587 11.656 0.365 19.98 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.232 0.445 1.483 1.004 1.347 0.53 0.689 1.555 0.004 0.026 0.008
2201.8 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.835 0.554 1.318 1.125 0.552 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.657 0.365 19.982 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.689 1.555 0.004 0.026 0.008
2201.9 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.552 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.658 0.365 19.984 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.689 1.555 0.004 0.027 0.008
2202.0 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.659 0.365 19.986 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.689 1.556 0.003 0.027 0.008
2202.1 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.66 0.365 19.988 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.689 1.556 0.003 0.028 0.008
2202.2 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.66 0.365 19.99 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.689 1.556 0.003 0.028 0.007
2202.3 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.661 0.365 19.992 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.689 1.556 0.003 0.029 0.007
2202.4 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.662 0.365 19.994 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.689 1.556 0.003 0.029 0.007
2202.5 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.663 0.365 19.996 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.69 1.556 0.003 0.03 0.007
2202.6 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.664 0.365 19.998 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.69 1.556 0.003 0.03 0.007
2202.7 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.665 0.365 20.0 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.53 0.69 1.556 0.003 0.03 0.007
2202.8 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.666 0.365 20.002 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.031 0.007
2202.9 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.666 0.365 20.004 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.011 1.233 0.445 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.031 0.007
2203.0 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.872 1.588 11.667 0.365 20.006 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.445 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.031 0.006
2203.1 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.588 11.668 0.365 20.008 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.032 0.006
2203.2 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.588 11.669 0.365 20.01 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.032 0.006
2203.3 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.125 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.588 11.67 0.365 20.012 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.032 0.006
2203.4 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.588 11.671 0.365 20.014 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.033 0.006
2203.5 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.589 11.671 0.365 20.016 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.556 0.003 0.033 0.006
2203.6 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.589 11.672 0.365 20.018 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.003 0.033 0.006
2203.7 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.589 11.673 0.365 20.02 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.003 0.033 0.006
2203.8 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.589 11.674 0.365 20.022 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.003 0.033 0.006
2203.9 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.589 11.675 0.365 20.024 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.003 0.034 0.006
2204.0 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.598 0.197 0.37 1.143 1.443 1.873 1.589 11.676 0.365 20.026 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.234 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.003 0.034 0.005
2204.1 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.873 1.589 11.676 0.365 20.028 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.003 0.034 0.005
2204.2 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.873 1.589 11.677 0.365 20.03 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.003 0.034 0.005
2204.3 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.873 1.589 11.678 0.365 20.032 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.034 0.005
2204.4 2.086 1.986 1.91 1.159 2.654 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.873 1.589 11.679 0.365 20.034 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.035 0.005
2204.5 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.873 1.589 11.68 0.366 20.036 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.035 0.005
2204.6 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.589 11.681 0.366 20.038 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.012 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.035 0.005
2204.7 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.589 11.682 0.366 20.039 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.013 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.035 0.005
2204.8 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.589 11.682 0.366 20.041 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.013 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.035 0.005
2204.9 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.589 11.683 0.366 20.043 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.013 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.035 0.005
2205.0 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.589 11.684 0.366 20.045 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.013 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.036 0.005
2205.1 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.589 11.685 0.366 20.047 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.013 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.036 0.005
2205.2 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.686 0.366 20.049 0.631 1.246 0.659 1.859 1.655 0.618 0.954 2.013 1.235 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.036 0.005
2205.3 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.687 0.366 20.051 0.631 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.557 0.002 0.036 0.005
2205.4 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.687 0.366 20.053 0.631 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.036 0.005
2205.5 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.688 0.366 20.055 0.631 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.036 0.005
2205.6 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.689 0.366 20.057 0.632 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.036 0.005
2205.7 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.69 0.366 20.059 0.632 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.036 0.005
2205.8 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.691 0.366 20.061 0.632 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.036 0.005
2205.9 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.692 0.366 20.063 0.632 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.037 0.005
2206.0 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.874 1.59 11.692 0.366 20.065 0.632 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.037 0.004
2206.1 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.836 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.693 0.366 20.067 0.632 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.531 0.69 1.558 0.002 0.037 0.004
2206.2 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.694 0.366 20.069 0.632 1.247 0.659 1.859 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.532 0.69 1.558 0.002 0.037 0.004
2206.3 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.695 0.366 20.071 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.013 1.236 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
2206.4 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.696 0.366 20.073 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.014 1.236 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
2206.5 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.697 0.366 20.075 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.014 1.237 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
2206.6 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.697 0.366 20.077 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.014 1.237 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
2206.7 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.698 0.366 20.079 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.014 1.237 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
2206.8 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.59 11.699 0.366 20.081 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.014 1.237 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
2206.9 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.591 11.7 0.366 20.083 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.014 1.237 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
2207.0 2.086 1.986 1.91 1.159 2.655 1.685 0.955 1.09 0.928 1.026 0.523 1.0 1.837 0.554 1.318 1.124 0.551 0.572 0.535 0.597 0.197 0.37 1.143 1.443 1.875 1.591 11.701 0.366 20.085 0.632 1.247 0.659 1.86 1.655 0.618 0.954 2.014 1.237 0.446 1.483 1.004 1.347 0.532 0.691 1.558 0.002 0.037 0.004
