100.0 2.01 1.908 1.939 0.01 0.01 0.009
100.1 2.01 1.908 1.939 0.01 0.011 0.009
100.2 2.01 1.908 1.939 0.009 0.012 0.009
100.3 2.01 1.908 1.939 0.009 0.012 0.008
100.4 2.01 1.908 1.939 0.009 0.013 0.008
100.5 2.01 1.908 1.939 0.008 0.013 0.008
100.6 2.01 1.908 1.939 0.008 0.014 0.008
100.7 2.01 1.908 1.939 0.008 0.014 0.008
100.8 2.01 1.908 1.939 0.008 0.014 0.007
100.9 2.01 1.908 1.939 0.008 0.015 0.007
101.0 2.01 1.908 1.939 0.007 0.015 0.007
101.1 2.01 1.908 1.939 0.007 0.015 0.007
101.2 2.01 1.908 1.939 0.007 0.016 0.007
101.3 2.01 1.908 1.939 0.007 0.016 0.007
101.4 2.01 1.908 1.939 0.007 0.016 0.007
101.5 2.01 1.908 1.939 0.007 0.016 0.007
101.6 2.01 1.908 1.939 0.007 0.017 0.006
101.7 2.01 1.908 1.939 0.006 0.017 0.006
101.8 2.01 1.908 1.939 0.006 0.017 0.006
101.9 2.01 1.908 1.939 0.006 0.017 0.006
102.0 2.01 1.908 1.939 0.006 0.017 0.006
102.1 2.01 1.908 1.939 0.006 0.017 0.006
102.2 2.01 1.908 1.939 0.006 0.018 0.006
102.3 2.01 1.908 1.939 0.006 0.018 0.006
102.4 2.01 1.908 1.939 0.006 0.018 0.006
102.5 2.01 1.908 1.939 0.006 0.018 0.006
102.6 2.01 1.908 1.939 0.006 0.018 0.006
102.7 2.01 1.908 1.939 0.006 0.018 0.006
102.8 2.01 1.908 1.939 0.006 0.018 0.006
102.9 2.01 1.908 1.939 0.005 0.018 0.006
103.0 2.01 1.908 1.939 0.005 0.018 0.006
103.1 2.01 1.908 1.939 0.005 0.019 0.006
103.2 2.01 1.908 1.939 0.005 0.019 0.006
103.3 2.01 1.908 1.939 0.005 0.019 0.006
103.4 2.01 1.908 1.939 0.005 0.019 0.005
103.5 2.01 1.908 1.939 0.005 0.019 0.005
103.6 2.01 1.908 1.939 0.005 0.019 0.005
103.7 2.01 1.908 1.939 0.005 0.019 0.005
103.8 2.01 1.908 1.939 0.005 0.019 0.005
103.9 2.01 1.908 1.939 0.005 0.019 0.005
104.0 2.01 1.908 1.939 0.005 0.019 0.005
104.1 2.01 1.908 1.939 0.005 0.019 0.005
104.2 2.01 1.908 1.939 0.005 0.019 0.005
104.3 2.01 1.908 1.939 0.005 0.019 0.005
104.4 2.01 1.908 1.939 0.005 0.019 0.005
104.5 2.01 1.908 1.939 0.005 0.019 0.005
104.6 2.01 1.908 1.939 0.005 0.019 0.005
104.7 2.01 1.908 1.939 0.005 0.019 0.005
104.8 2.01 1.908 1.939 0.005 0.019 0.005
104.9 2.01 1.908 1.939 0.005 0.019 0.005
105.0 2.01 1.908 1.939 0.005 0.019 0.005
105.1 2.01 1.908 1.939 0.005 0.019 0.005
105.2 2.01 1.908 1.939 0.005 0.019 0.005
105.3 2.01 1.908 1.939 0.005 0.019 0.005
105.4 2.01 1.908 1.939 0.005 0.019 0.005
105.5 2.01 1.908 1.939 0.005 0.019 0.005
105.6 2.01 1.908 1.939 0.005 0.019 0.005
105.7 2.01 1.908 1.939 0.005 0.02 0.005
105.8 2.01 1.908 1.939 0.005 0.02 0.005
